sample1	sample2	Gene Abundance	Group	sample1	sample2	Genus Abundance	Group	sample1	sample2	Kos Abundance	Group
WNFCeC4L	WHYCeC6R	0.78555127	Mallards	WNFCeC4L	WHYCeC6R	0.213907095	Mallards	WNFCeC4L	WHYCeC6R	0.094555246	Mallards
WFHCeC1L	WHYCeC6R	0.532569978	Mallards	WFHCeC1L	WHYCeC6R	0.264902748	Mallards	WFHCeC1L	WHYCeC6R	0.074469295	Mallards
WFHCeC2L	WHYCeC6R	0.792585626	Mallards	WFHCeC2L	WHYCeC6R	0.407779574	Mallards	WFHCeC2L	WHYCeC6R	0.119196054	Mallards
WFHCeC3L	WHYCeC6R	0.681721685	Mallards	WFHCeC3L	WHYCeC6R	0.351365697	Mallards	WFHCeC3L	WHYCeC6R	0.10479943	Mallards
WFHCeC4L	WHYCeC6R	0.485862382	Mallards	WFHCeC4L	WHYCeC6R	0.213013522	Mallards	WFHCeC4L	WHYCeC6R	0.063534125	Mallards
WFHCeC6L	WHYCeC6R	0.568502265	Mallards	WFHCeC6L	WHYCeC6R	0.267764909	Mallards	WFHCeC6L	WHYCeC6R	0.080251955	Mallards
WFHCeC11L	WHYCeC6R	0.550902547	Mallards	WFHCeC11L	WHYCeC6R	0.264707255	Mallards	WFHCeC11L	WHYCeC6R	0.073068379	Mallards
WFHCeC12L	WHYCeC6R	0.570776251	Mallards	WFHCeC12L	WHYCeC6R	0.253946332	Mallards	WFHCeC12L	WHYCeC6R	0.071632909	Mallards
WFHCeC13L	WHYCeC6R	0.60710785	Mallards	WFHCeC13L	WHYCeC6R	0.286430233	Mallards	WFHCeC13L	WHYCeC6R	0.08303562	Mallards
WFHCeC14L	WHYCeC6R	0.823812413	Mallards	WFHCeC14L	WHYCeC6R	0.402301849	Mallards	WFHCeC14L	WHYCeC6R	0.1167086	Mallards
WFHCeC16L	WHYCeC6R	0.853638823	Mallards	WFHCeC16L	WHYCeC6R	0.473162173	Mallards	WFHCeC16L	WHYCeC6R	0.142252326	Mallards
WFHCeC21L	WHYCeC6R	0.664088326	Mallards	WFHCeC21L	WHYCeC6R	0.29510033	Mallards	WFHCeC21L	WHYCeC6R	0.088703084	Mallards
WFHCeC22L	WHYCeC6R	0.766912421	Mallards	WFHCeC22L	WHYCeC6R	0.364606721	Mallards	WFHCeC22L	WHYCeC6R	0.112620814	Mallards
WFHCeC23L	WHYCeC6R	0.616073085	Mallards	WFHCeC23L	WHYCeC6R	0.269819821	Mallards	WFHCeC23L	WHYCeC6R	0.08626162	Mallards
WFHCeC24L	WHYCeC6R	0.902096755	Mallards	WFHCeC24L	WHYCeC6R	0.470312816	Mallards	WFHCeC24L	WHYCeC6R	0.138504852	Mallards
WFHCeC25L	WHYCeC6R	0.781524947	Mallards	WFHCeC25L	WHYCeC6R	0.352770916	Mallards	WFHCeC25L	WHYCeC6R	0.102605456	Mallards
WHYCeC1R	WHYCeC7R	0.70953246	Mallards	WHYCeC1R	WHYCeC7R	0.362881195	Mallards	WHYCeC1R	WHYCeC7R	0.080627784	Mallards
WHYCeC2R	WHYCeC7R	0.456995869	Mallards	WHYCeC2R	WHYCeC7R	0.191372251	Mallards	WHYCeC2R	WHYCeC7R	0.066157883	Mallards
WHYCeC3R	WHYCeC7R	0.574161927	Mallards	WHYCeC3R	WHYCeC7R	0.293771844	Mallards	WHYCeC3R	WHYCeC7R	0.06497296	Mallards
WHYCeC4R	WHYCeC7R	0.47102723	Mallards	WHYCeC4R	WHYCeC7R	0.234886062	Mallards	WHYCeC4R	WHYCeC7R	0.089198698	Mallards
WHYCeC5R	WHYCeC7R	0.51494559	Mallards	WHYCeC5R	WHYCeC7R	0.225601336	Mallards	WHYCeC5R	WHYCeC7R	0.076442422	Mallards
WHYCeC6R	WHYCeC7R	0.437947844	Mallards	WHYCeC6R	WHYCeC7R	0.187819748	Mallards	WHYCeC6R	WHYCeC7R	0.074375199	Mallards
WHYCeC6L	WHYCeC7R	0.47708431	Mallards	WHYCeC6L	WHYCeC7R	0.228877671	Mallards	WHYCeC6L	WHYCeC7R	0.098935408	Mallards
WHYCeC8	WHYCeC7R	0.842847409	Mallards	WHYCeC8	WHYCeC7R	0.302301222	Mallards	WHYCeC8	WHYCeC7R	0.176628731	Mallards
WNCeC1L	WHYCeC7R	0.724724834	Mallards	WNCeC1L	WHYCeC7R	0.270545951	Mallards	WNCeC1L	WHYCeC7R	0.113920697	Mallards
WNCeC2L	WHYCeC7R	0.884563814	Mallards	WNCeC2L	WHYCeC7R	0.474233269	Mallards	WNCeC2L	WHYCeC7R	0.147705244	Mallards
WNFCeC1L	WHYCeC7R	0.75306238	Mallards	WNFCeC1L	WHYCeC7R	0.290520682	Mallards	WNFCeC1L	WHYCeC7R	0.12688767	Mallards
WNFCeC2L	WHYCeC7R	0.904898329	Mallards	WNFCeC2L	WHYCeC7R	0.642115102	Mallards	WNFCeC2L	WHYCeC7R	0.32293971	Mallards
WNFCeC3L	WHYCeC7R	0.638258588	Mallards	WNFCeC3L	WHYCeC7R	0.235178872	Mallards	WNFCeC3L	WHYCeC7R	0.093850246	Mallards
WNFCeC4L	WHYCeC7R	0.817252412	Mallards	WNFCeC4L	WHYCeC7R	0.312355601	Mallards	WNFCeC4L	WHYCeC7R	0.129457153	Mallards
WFHCeC1L	WHYCeC7R	0.567920689	Mallards	WFHCeC1L	WHYCeC7R	0.26732114	Mallards	WFHCeC1L	WHYCeC7R	0.065943548	Mallards
WFHCeC2L	WHYCeC7R	0.813893709	Mallards	WFHCeC2L	WHYCeC7R	0.428034161	Mallards	WFHCeC2L	WHYCeC7R	0.104286222	Mallards
WFHCeC3L	WHYCeC7R	0.751520899	Mallards	WFHCeC3L	WHYCeC7R	0.403374164	Mallards	WFHCeC3L	WHYCeC7R	0.09168266	Mallards
WFHCeC4L	WHYCeC7R	0.574060107	Mallards	WFHCeC4L	WHYCeC7R	0.265374978	Mallards	WFHCeC4L	WHYCeC7R	0.06325984	Mallards
WFHCeC6L	WHYCeC7R	0.643477675	Mallards	WFHCeC6L	WHYCeC7R	0.31772234	Mallards	WFHCeC6L	WHYCeC7R	0.073347671	Mallards
WFHCeC11L	WHYCeC7R	0.618843902	Mallards	WFHCeC11L	WHYCeC7R	0.307582022	Mallards	WFHCeC11L	WHYCeC7R	0.066867122	Mallards
WFHCeC12L	WHYCeC7R	0.6306807	Mallards	WFHCeC12L	WHYCeC7R	0.288705585	Mallards	WFHCeC12L	WHYCeC7R	0.064157676	Mallards
WFHCeC13L	WHYCeC7R	0.662124715	Mallards	WFHCeC13L	WHYCeC7R	0.318501684	Mallards	WFHCeC13L	WHYCeC7R	0.08059807	Mallards
WFHCeC14L	WHYCeC7R	0.847383743	Mallards	WFHCeC14L	WHYCeC7R	0.421308618	Mallards	WFHCeC14L	WHYCeC7R	0.105140449	Mallards
WFHCeC16L	WHYCeC7R	0.883276937	Mallards	WFHCeC16L	WHYCeC7R	0.479262393	Mallards	WFHCeC16L	WHYCeC7R	0.111306469	Mallards
WFHCeC21L	WHYCeC7R	0.682120388	Mallards	WFHCeC21L	WHYCeC7R	0.288581548	Mallards	WFHCeC21L	WHYCeC7R	0.075997256	Mallards
WFHCeC22L	WHYCeC7R	0.791587544	Mallards	WFHCeC22L	WHYCeC7R	0.386617567	Mallards	WFHCeC22L	WHYCeC7R	0.098362542	Mallards
WFHCeC23L	WHYCeC7R	0.652720174	Mallards	WFHCeC23L	WHYCeC7R	0.245645926	Mallards	WFHCeC23L	WHYCeC7R	0.063012245	Mallards
WFHCeC24L	WHYCeC7R	0.916089964	Mallards	WFHCeC24L	WHYCeC7R	0.472267464	Mallards	WFHCeC24L	WHYCeC7R	0.121920512	Mallards
WFHCeC25L	WHYCeC7R	0.808330642	Mallards	WFHCeC25L	WHYCeC7R	0.355992864	Mallards	WFHCeC25L	WHYCeC7R	0.09543727	Mallards
WHYCeC1R	WHYCeC6L	0.681231293	Mallards	WHYCeC1R	WHYCeC6L	0.355327551	Mallards	WHYCeC1R	WHYCeC6L	0.111974012	Mallards
WHYCeC2R	WHYCeC6L	0.418214282	Mallards	WHYCeC2R	WHYCeC6L	0.153087241	Mallards	WHYCeC2R	WHYCeC6L	0.075556767	Mallards
WHYCeC3R	WHYCeC6L	0.536066562	Mallards	WHYCeC3R	WHYCeC6L	0.287866476	Mallards	WHYCeC3R	WHYCeC6L	0.094135185	Mallards
WHYCeC4R	WHYCeC6L	0.497339821	Mallards	WHYCeC4R	WHYCeC6L	0.292530122	Mallards	WHYCeC4R	WHYCeC6L	0.143612158	Mallards
WHYCeC5R	WHYCeC6L	0.499090848	Mallards	WHYCeC5R	WHYCeC6L	0.170483684	Mallards	WHYCeC5R	WHYCeC6L	0.078611464	Mallards
WHYCeC6R	WHYCeC6L	0.307481422	Mallards	WHYCeC6R	WHYCeC6L	0.093581508	Mallards	WHYCeC6R	WHYCeC6L	0.059549434	Mallards
WHYCeC7R	WHYCeC6L	0.47708431	Mallards	WHYCeC7R	WHYCeC6L	0.228877671	Mallards	WHYCeC7R	WHYCeC6L	0.098935408	Mallards
WHYCeC8	WHYCeC6L	0.868884204	Mallards	WHYCeC8	WHYCeC6L	0.353485592	Mallards	WHYCeC8	WHYCeC6L	0.186115595	Mallards
WNCeC1L	WHYCeC6L	0.725557421	Mallards	WNCeC1L	WHYCeC6L	0.247190008	Mallards	WNCeC1L	WHYCeC6L	0.092784364	Mallards
WNCeC2L	WHYCeC6L	0.859014341	Mallards	WNCeC2L	WHYCeC6L	0.420035237	Mallards	WNCeC2L	WHYCeC6L	0.155815688	Mallards
WNFCeC1L	WHYCeC6L	0.699014085	Mallards	WNFCeC1L	WHYCeC6L	0.162261367	Mallards	WNFCeC1L	WHYCeC6L	0.082099364	Mallards
WNFCeC2L	WHYCeC6L	0.922097345	Mallards	WNFCeC2L	WHYCeC6L	0.676653951	Mallards	WNFCeC2L	WHYCeC6L	0.355204323	Mallards
WNFCeC3L	WHYCeC6L	0.664654836	Mallards	WNFCeC3L	WHYCeC6L	0.269766014	Mallards	WNFCeC3L	WHYCeC6L	0.11896347	Mallards
WNFCeC4L	WHYCeC6L	0.753934653	Mallards	WNFCeC4L	WHYCeC6L	0.190601092	Mallards	WNFCeC4L	WHYCeC6L	0.078858114	Mallards
WFHCeC1L	WHYCeC6L	0.530458388	Mallards	WFHCeC1L	WHYCeC6L	0.222012723	Mallards	WFHCeC1L	WHYCeC6L	0.093260355	Mallards
WFHCeC2L	WHYCeC6L	0.788182424	Mallards	WFHCeC2L	WHYCeC6L	0.3750713	Mallards	WFHCeC2L	WHYCeC6L	0.132023374	Mallards
WFHCeC3L	WHYCeC6L	0.695775055	Mallards	WFHCeC3L	WHYCeC6L	0.329216266	Mallards	WFHCeC3L	WHYCeC6L	0.121281939	Mallards
WFHCeC4L	WHYCeC6L	0.517421812	Mallards	WFHCeC4L	WHYCeC6L	0.211165979	Mallards	WFHCeC4L	WHYCeC6L	0.088110492	Mallards
WFHCeC6L	WHYCeC6L	0.597374089	Mallards	WFHCeC6L	WHYCeC6L	0.269479645	Mallards	WFHCeC6L	WHYCeC6L	0.102103668	Mallards
WFHCeC11L	WHYCeC6L	0.581061632	Mallards	WFHCeC11L	WHYCeC6L	0.262333547	Mallards	WFHCeC11L	WHYCeC6L	0.097835805	Mallards
WFHCeC12L	WHYCeC6L	0.583603144	Mallards	WFHCeC12L	WHYCeC6L	0.234555859	Mallards	WFHCeC12L	WHYCeC6L	0.091504115	Mallards
WFHCeC13L	WHYCeC6L	0.611438433	Mallards	WFHCeC13L	WHYCeC6L	0.267799594	Mallards	WFHCeC13L	WHYCeC6L	0.09888622	Mallards
WFHCeC14L	WHYCeC6L	0.820645507	Mallards	WFHCeC14L	WHYCeC6L	0.368092465	Mallards	WFHCeC14L	WHYCeC6L	0.125050612	Mallards
WFHCeC16L	WHYCeC6L	0.853600275	Mallards	WFHCeC16L	WHYCeC6L	0.449351324	Mallards	WFHCeC16L	WHYCeC6L	0.151038515	Mallards
WFHCeC21L	WHYCeC6L	0.66959168	Mallards	WFHCeC21L	WHYCeC6L	0.281206578	Mallards	WFHCeC21L	WHYCeC6L	0.10778754	Mallards
WFHCeC22L	WHYCeC6L	0.763780327	Mallards	WFHCeC22L	WHYCeC6L	0.346699674	Mallards	WFHCeC22L	WHYCeC6L	0.12575539	Mallards
WFHCeC23L	WHYCeC6L	0.656641739	Mallards	WFHCeC23L	WHYCeC6L	0.306004635	Mallards	WFHCeC23L	WHYCeC6L	0.10933172	Mallards
WFHCeC24L	WHYCeC6L	0.894756852	Mallards	WFHCeC24L	WHYCeC6L	0.431959878	Mallards	WFHCeC24L	WHYCeC6L	0.147228382	Mallards
WFHCeC25L	WHYCeC6L	0.774438132	Mallards	WFHCeC25L	WHYCeC6L	0.321308811	Mallards	WFHCeC25L	WHYCeC6L	0.111714274	Mallards
WHYCeC1R	WHYCeC8	0.929065704	Mallards	WHYCeC1R	WHYCeC8	0.530793994	Mallards	WHYCeC1R	WHYCeC8	0.206756828	Mallards
WHYCeC2R	WHYCeC8	0.885832465	Mallards	WHYCeC2R	WHYCeC8	0.361445717	Mallards	WHYCeC2R	WHYCeC8	0.19477463	Mallards
WHYCeC3R	WHYCeC8	0.903200419	Mallards	WHYCeC3R	WHYCeC8	0.474134018	Mallards	WHYCeC3R	WHYCeC8	0.1973158	Mallards
WHYCeC4R	WHYCeC8	0.893127778	Mallards	WHYCeC4R	WHYCeC8	0.439647211	Mallards	WHYCeC4R	WHYCeC8	0.213209567	Mallards
WHYCeC5R	WHYCeC8	0.878392111	Mallards	WHYCeC5R	WHYCeC8	0.353489698	Mallards	WHYCeC5R	WHYCeC8	0.18972367	Mallards
WHYCeC6R	WHYCeC8	0.873253879	Mallards	WHYCeC6R	WHYCeC8	0.348099962	Mallards	WHYCeC6R	WHYCeC8	0.194980723	Mallards
WHYCeC7R	WHYCeC8	0.842847409	Mallards	WHYCeC7R	WHYCeC8	0.302301222	Mallards	WHYCeC7R	WHYCeC8	0.176628731	Mallards
WHYCeC6L	WHYCeC8	0.868884204	Mallards	WHYCeC6L	WHYCeC8	0.353485592	Mallards	WHYCeC6L	WHYCeC8	0.186115595	Mallards
WNCeC1L	WHYCeC8	0.940268948	Mallards	WNCeC1L	WHYCeC8	0.367889359	Mallards	WNCeC1L	WHYCeC8	0.197839245	Mallards
WNCeC2L	WHYCeC8	0.965573583	Mallards	WNCeC2L	WHYCeC8	0.542324059	Mallards	WNCeC2L	WHYCeC8	0.238960274	Mallards
WNFCeC1L	WHYCeC8	0.909009848	Mallards	WNFCeC1L	WHYCeC8	0.353412212	Mallards	WNFCeC1L	WHYCeC8	0.210949634	Mallards
WNFCeC2L	WHYCeC8	0.833480559	Mallards	WNFCeC2L	WHYCeC8	0.711551527	Mallards	WNFCeC2L	WHYCeC8	0.372599544	Mallards
WNFCeC3L	WHYCeC8	0.920528334	Mallards	WNFCeC3L	WHYCeC8	0.393008645	Mallards	WNFCeC3L	WHYCeC8	0.209741681	Mallards
WNFCeC4L	WHYCeC8	0.938008722	Mallards	WNFCeC4L	WHYCeC8	0.368849868	Mallards	WNFCeC4L	WHYCeC8	0.20201519	Mallards
WFHCeC1L	WHYCeC8	0.897753496	Mallards	WFHCeC1L	WHYCeC8	0.422561178	Mallards	WFHCeC1L	WHYCeC8	0.192151642	Mallards
WFHCeC2L	WHYCeC8	0.95193522	Mallards	WFHCeC2L	WHYCeC8	0.56088194	Mallards	WFHCeC2L	WHYCeC8	0.217886011	Mallards
WFHCeC3L	WHYCeC8	0.937894546	Mallards	WFHCeC3L	WHYCeC8	0.540603788	Mallards	WFHCeC3L	WHYCeC8	0.214367488	Mallards
WFHCeC4L	WHYCeC8	0.903378448	Mallards	WFHCeC4L	WHYCeC8	0.441653048	Mallards	WFHCeC4L	WHYCeC8	0.195228098	Mallards
WFHCeC6L	WHYCeC8	0.924816859	Mallards	WFHCeC6L	WHYCeC8	0.483105603	Mallards	WFHCeC6L	WHYCeC8	0.204837106	Mallards
WFHCeC11L	WHYCeC8	0.906402398	Mallards	WFHCeC11L	WHYCeC8	0.472411934	Mallards	WFHCeC11L	WHYCeC8	0.197567541	Mallards
WFHCeC12L	WHYCeC8	0.914232304	Mallards	WFHCeC12L	WHYCeC8	0.452192422	Mallards	WFHCeC12L	WHYCeC8	0.198258005	Mallards
WFHCeC13L	WHYCeC8	0.918116064	Mallards	WFHCeC13L	WHYCeC8	0.452035174	Mallards	WFHCeC13L	WHYCeC8	0.204135359	Mallards
WFHCeC14L	WHYCeC8	0.962171565	Mallards	WFHCeC14L	WHYCeC8	0.529433027	Mallards	WFHCeC14L	WHYCeC8	0.210133024	Mallards
WFHCeC16L	WHYCeC8	0.968642965	Mallards	WFHCeC16L	WHYCeC8	0.582033218	Mallards	WFHCeC16L	WHYCeC8	0.219629908	Mallards
WFHCeC21L	WHYCeC8	0.92606374	Mallards	WFHCeC21L	WHYCeC8	0.450434939	Mallards	WFHCeC21L	WHYCeC8	0.203317621	Mallards
WFHCeC22L	WHYCeC8	0.945216237	Mallards	WFHCeC22L	WHYCeC8	0.520679365	Mallards	WFHCeC22L	WHYCeC8	0.211294341	Mallards
WFHCeC23L	WHYCeC8	0.915231725	Mallards	WFHCeC23L	WHYCeC8	0.411388222	Mallards	WFHCeC23L	WHYCeC8	0.196989762	Mallards
WFHCeC24L	WHYCeC8	0.9739732	Mallards	WFHCeC24L	WHYCeC8	0.591358435	Mallards	WFHCeC24L	WHYCeC8	0.222760734	Mallards
WFHCeC25L	WHYCeC8	0.947950913	Mallards	WFHCeC25L	WHYCeC8	0.47409525	Mallards	WFHCeC25L	WHYCeC8	0.203786473	Mallards
WHYCeC1R	WNCeC1L	0.812082391	Mallards	WHYCeC1R	WNCeC1L	0.418485643	Mallards	WHYCeC1R	WNCeC1L	0.131492672	Mallards
WHYCeC2R	WNCeC1L	0.738163329	Mallards	WHYCeC2R	WNCeC1L	0.254791195	Mallards	WHYCeC2R	WNCeC1L	0.108416808	Mallards
WHYCeC3R	WNCeC1L	0.774603909	Mallards	WHYCeC3R	WNCeC1L	0.361919843	Mallards	WHYCeC3R	WNCeC1L	0.117787546	Mallards
WHYCeC4R	WNCeC1L	0.788199184	Mallards	WHYCeC4R	WNCeC1L	0.393740645	Mallards	WHYCeC4R	WNCeC1L	0.164752577	Mallards
WHYCeC5R	WNCeC1L	0.769696441	Mallards	WHYCeC5R	WNCeC1L	0.307594455	Mallards	WHYCeC5R	WNCeC1L	0.100762951	Mallards
WHYCeC6R	WNCeC1L	0.754952327	Mallards	WHYCeC6R	WNCeC1L	0.264304599	Mallards	WHYCeC6R	WNCeC1L	0.105541965	Mallards
WHYCeC7R	WNCeC1L	0.724724834	Mallards	WHYCeC7R	WNCeC1L	0.270545951	Mallards	WHYCeC7R	WNCeC1L	0.113920697	Mallards
WHYCeC6L	WNCeC1L	0.725557421	Mallards	WHYCeC6L	WNCeC1L	0.247190008	Mallards	WHYCeC6L	WNCeC1L	0.092784364	Mallards
WHYCeC8	WNCeC1L	0.940268948	Mallards	WHYCeC8	WNCeC1L	0.367889359	Mallards	WHYCeC8	WNCeC1L	0.197839245	Mallards
WNCeC2L	WNCeC1L	0.892737485	Mallards	WNCeC2L	WNCeC1L	0.422412587	Mallards	WNCeC2L	WNCeC1L	0.153672492	Mallards
WNFCeC1L	WNCeC1L	0.773621952	Mallards	WNFCeC1L	WNCeC1L	0.233192071	Mallards	WNFCeC1L	WNCeC1L	0.119032224	Mallards
WNFCeC2L	WNCeC1L	0.962788502	Mallards	WNFCeC2L	WNCeC1L	0.725816171	Mallards	WNFCeC2L	WNCeC1L	0.350055111	Mallards
WNFCeC3L	WNCeC1L	0.773712021	Mallards	WNFCeC3L	WNCeC1L	0.291461203	Mallards	WNFCeC3L	WNCeC1L	0.138562383	Mallards
WNFCeC4L	WNCeC1L	0.84132729	Mallards	WNFCeC4L	WNCeC1L	0.260026635	Mallards	WNFCeC4L	WNCeC1L	0.114242471	Mallards
WFHCeC1L	WNCeC1L	0.757780899	Mallards	WFHCeC1L	WNCeC1L	0.293953632	Mallards	WFHCeC1L	WNCeC1L	0.11456696	Mallards
WFHCeC2L	WNCeC1L	0.856537515	Mallards	WFHCeC2L	WNCeC1L	0.415727506	Mallards	WFHCeC2L	WNCeC1L	0.148122948	Mallards
WFHCeC3L	WNCeC1L	0.808563237	Mallards	WFHCeC3L	WNCeC1L	0.405365406	Mallards	WFHCeC3L	WNCeC1L	0.14012574	Mallards
WFHCeC4L	WNCeC1L	0.747135919	Mallards	WFHCeC4L	WNCeC1L	0.323639474	Mallards	WFHCeC4L	WNCeC1L	0.116007261	Mallards
WFHCeC6L	WNCeC1L	0.776931978	Mallards	WFHCeC6L	WNCeC1L	0.357672985	Mallards	WFHCeC6L	WNCeC1L	0.126832175	Mallards
WFHCeC11L	WNCeC1L	0.789453425	Mallards	WFHCeC11L	WNCeC1L	0.342313928	Mallards	WFHCeC11L	WNCeC1L	0.117358797	Mallards
WFHCeC12L	WNCeC1L	0.769417125	Mallards	WFHCeC12L	WNCeC1L	0.304559683	Mallards	WFHCeC12L	WNCeC1L	0.109545358	Mallards
WFHCeC13L	WNCeC1L	0.756178797	Mallards	WFHCeC13L	WNCeC1L	0.318313546	Mallards	WFHCeC13L	WNCeC1L	0.120729055	Mallards
WFHCeC14L	WNCeC1L	0.849833624	Mallards	WFHCeC14L	WNCeC1L	0.376361803	Mallards	WFHCeC14L	WNCeC1L	0.14133238	Mallards
WFHCeC16L	WNCeC1L	0.889319263	Mallards	WFHCeC16L	WNCeC1L	0.448192792	Mallards	WFHCeC16L	WNCeC1L	0.153250121	Mallards
WFHCeC21L	WNCeC1L	0.773137442	Mallards	WFHCeC21L	WNCeC1L	0.310897926	Mallards	WFHCeC21L	WNCeC1L	0.124394586	Mallards
WFHCeC22L	WNCeC1L	0.837523521	Mallards	WFHCeC22L	WNCeC1L	0.379551444	Mallards	WFHCeC22L	WNCeC1L	0.141138423	Mallards
WFHCeC23L	WNCeC1L	0.817010784	Mallards	WFHCeC23L	WNCeC1L	0.322456642	Mallards	WFHCeC23L	WNCeC1L	0.119781931	Mallards
WFHCeC24L	WNCeC1L	0.903608723	Mallards	WFHCeC24L	WNCeC1L	0.433232654	Mallards	WFHCeC24L	WNCeC1L	0.156437731	Mallards
WFHCeC25L	WNCeC1L	0.825300451	Mallards	WFHCeC25L	WNCeC1L	0.329157803	Mallards	WFHCeC25L	WNCeC1L	0.127672913	Mallards
WHYCeC1R	WNCeC2L	0.861201645	Mallards	WHYCeC1R	WNCeC2L	0.413467151	Mallards	WHYCeC1R	WNCeC2L	0.130866254	Mallards
WHYCeC2R	WNCeC2L	0.84405201	Mallards	WHYCeC2R	WNCeC2L	0.406985865	Mallards	WHYCeC2R	WNCeC2L	0.137134251	Mallards
WHYCeC3R	WNCeC2L	0.86504759	Mallards	WHYCeC3R	WNCeC2L	0.405384306	Mallards	WHYCeC3R	WNCeC2L	0.135572397	Mallards
WHYCeC4R	WNCeC2L	0.888115489	Mallards	WHYCeC4R	WNCeC2L	0.493579645	Mallards	WHYCeC4R	WNCeC2L	0.182649199	Mallards
WHYCeC5R	WNCeC2L	0.877893054	Mallards	WHYCeC5R	WNCeC2L	0.503261012	Mallards	WHYCeC5R	WNCeC2L	0.167943072	Mallards
WHYCeC6R	WNCeC2L	0.877674854	Mallards	WHYCeC6R	WNCeC2L	0.471382364	Mallards	WHYCeC6R	WNCeC2L	0.161168532	Mallards
WHYCeC7R	WNCeC2L	0.884563814	Mallards	WHYCeC7R	WNCeC2L	0.474233269	Mallards	WHYCeC7R	WNCeC2L	0.147705244	Mallards
WHYCeC6L	WNCeC2L	0.859014341	Mallards	WHYCeC6L	WNCeC2L	0.420035237	Mallards	WHYCeC6L	WNCeC2L	0.155815688	Mallards
WHYCeC8	WNCeC2L	0.965573583	Mallards	WHYCeC8	WNCeC2L	0.542324059	Mallards	WHYCeC8	WNCeC2L	0.238960274	Mallards
WNCeC1L	WNCeC2L	0.892737485	Mallards	WNCeC1L	WNCeC2L	0.422412587	Mallards	WNCeC1L	WNCeC2L	0.153672492	Mallards
WNFCeC1L	WNCeC2L	0.883402039	Mallards	WNFCeC1L	WNCeC2L	0.379040651	Mallards	WNFCeC1L	WNCeC2L	0.151361511	Mallards
WNFCeC2L	WNCeC2L	0.968839743	Mallards	WNFCeC2L	WNCeC2L	0.71678512	Mallards	WNFCeC2L	WNCeC2L	0.341963022	Mallards
WNFCeC3L	WNCeC2L	0.86274056	Mallards	WNFCeC3L	WNCeC2L	0.417240554	Mallards	WNFCeC3L	WNCeC2L	0.155466391	Mallards
WNFCeC4L	WNCeC2L	0.847653151	Mallards	WNFCeC4L	WNCeC2L	0.40710744	Mallards	WNFCeC4L	WNCeC2L	0.156551884	Mallards
WFHCeC1L	WNCeC2L	0.844912898	Mallards	WFHCeC1L	WNCeC2L	0.363218801	Mallards	WFHCeC1L	WNCeC2L	0.128999108	Mallards
WFHCeC2L	WNCeC2L	0.878876108	Mallards	WFHCeC2L	WNCeC2L	0.35417056	Mallards	WFHCeC2L	WNCeC2L	0.118668873	Mallards
WFHCeC3L	WNCeC2L	0.863939793	Mallards	WFHCeC3L	WNCeC2L	0.387356537	Mallards	WFHCeC3L	WNCeC2L	0.123441603	Mallards
WFHCeC4L	WNCeC2L	0.849726091	Mallards	WFHCeC4L	WNCeC2L	0.401932377	Mallards	WFHCeC4L	WNCeC2L	0.132779988	Mallards
WFHCeC6L	WNCeC2L	0.862570647	Mallards	WFHCeC6L	WNCeC2L	0.379767604	Mallards	WFHCeC6L	WNCeC2L	0.126626508	Mallards
WFHCeC11L	WNCeC2L	0.827429735	Mallards	WFHCeC11L	WNCeC2L	0.388521533	Mallards	WFHCeC11L	WNCeC2L	0.131589174	Mallards
WFHCeC12L	WNCeC2L	0.846442079	Mallards	WFHCeC12L	WNCeC2L	0.386206302	Mallards	WFHCeC12L	WNCeC2L	0.124992647	Mallards
WFHCeC13L	WNCeC2L	0.824309705	Mallards	WFHCeC13L	WNCeC2L	0.388321519	Mallards	WFHCeC13L	WNCeC2L	0.127939182	Mallards
WFHCeC14L	WNCeC2L	0.877730871	Mallards	WFHCeC14L	WNCeC2L	0.325682047	Mallards	WFHCeC14L	WNCeC2L	0.12216642	Mallards
WFHCeC16L	WNCeC2L	0.884710539	Mallards	WFHCeC16L	WNCeC2L	0.358968499	Mallards	WFHCeC16L	WNCeC2L	0.112908442	Mallards
WFHCeC21L	WNCeC2L	0.864501109	Mallards	WFHCeC21L	WNCeC2L	0.384961783	Mallards	WFHCeC21L	WNCeC2L	0.135971638	Mallards
WFHCeC22L	WNCeC2L	0.862788916	Mallards	WFHCeC22L	WNCeC2L	0.36440796	Mallards	WFHCeC22L	WNCeC2L	0.125418782	Mallards
WFHCeC23L	WNCeC2L	0.874034753	Mallards	WFHCeC23L	WNCeC2L	0.448164117	Mallards	WFHCeC23L	WNCeC2L	0.140829316	Mallards
WFHCeC24L	WNCeC2L	0.897571598	Mallards	WFHCeC24L	WNCeC2L	0.347880787	Mallards	WFHCeC24L	WNCeC2L	0.12314314	Mallards
WFHCeC25L	WNCeC2L	0.865357751	Mallards	WFHCeC25L	WNCeC2L	0.350167539	Mallards	WFHCeC25L	WNCeC2L	0.123504596	Mallards
WHYCeC1R	WNFCeC1L	0.830176593	Mallards	WHYCeC1R	WNFCeC1L	0.395324164	Mallards	WHYCeC1R	WNFCeC1L	0.129582006	Mallards
WHYCeC2R	WNFCeC1L	0.723932421	Mallards	WHYCeC2R	WNFCeC1L	0.228035887	Mallards	WHYCeC2R	WNFCeC1L	0.097284631	Mallards
