sample	gene Abundance	Group	sample	Genus Abundance	Group	sample	Kos Abundance	Group
Human	12.55313602	Human	Human	2.336371887	Human	Human	7.389571608	Human
Human	11.80089137	Human	Human	1.560065109	Human	Human	7.302116671	Human
Human	12.47713011	Human	Human	2.212180713	Human	Human	7.379887859	Human
Human	12.51855424	Human	Human	2.135778384	Human	Human	7.373062405	Human
Human	12.40489927	Human	Human	2.288814932	Human	Human	7.382488772	Human
Human	12.5205078	Human	Human	2.315319539	Human	Human	7.383960602	Human
Human	12.51764501	Human	Human	1.822858548	Human	Human	7.366681124	Human
Human	12.69461857	Human	Human	2.383521494	Human	Human	7.369800337	Human
Human	12.566465	Human	Human	1.988679676	Human	Human	7.377881857	Human
Human	12.93284733	Human	Human	2.269947002	Human	Human	7.426738638	Human
Human	12.93433266	Human	Human	2.306832638	Human	Human	7.421698661	Human
Human	12.66674638	Human	Human	2.227878761	Human	Human	7.434843727	Human
Human	12.17358462	Human	Human	1.479155798	Human	Human	7.337303452	Human
Human	12.54671356	Human	Human	2.577617616	Human	Human	7.395620909	Human
Human	12.34481102	Human	Human	2.343116932	Human	Human	7.482365979	Human
Human	12.42147163	Human	Human	1.901085695	Human	Human	7.393270754	Human
Human	12.8586026	Human	Human	2.135045547	Human	Human	7.389294967	Human
Human	12.91624676	Human	Human	2.174352617	Human	Human	7.401034296	Human
Human	12.80574263	Human	Human	2.247035537	Human	Human	7.458709044	Human
Human	11.86562354	Human	Human	2.060759505	Human	Human	7.265263143	Human
Human	11.31468641	Human	Human	1.493405435	Human	Human	7.1433624	Human
Human	12.43695261	Human	Human	2.188631513	Human	Human	7.37853316	Human
Human	11.75105885	Human	Human	1.495790303	Human	Human	7.29021686	Human
Human	12.47383864	Human	Human	2.240384349	Human	Human	7.33025915	Human
Human	12.32592211	Human	Human	2.271829458	Human	Human	7.395431867	Human
Human	10.32776175	Human	Human	1.592251629	Human	Human	7.186001918	Human
Human	8.404051421	Human	Human	2.158375973	Human	Human	7.169105675	Human
Human	12.53677952	Human	Human	2.173137765	Human	Human	7.403719639	Human
Human	12.60653317	Human	Human	2.478132691	Human	Human	7.409857936	Human
Human	12.77127275	Human	Human	2.357754954	Human	Human	7.469270151	Human
Human	11.84559942	Human	Human	1.119970826	Human	Human	7.2616664	Human
Human	6.729163552	Human	Human	2.03289179	Human	Human	5.732222766	Human
Human	12.80143234	Human	Human	2.410040164	Human	Human	7.39267058	Human
Human	12.3735725	Human	Human	2.454085241	Human	Human	7.393674785	Human
Human	11.64769393	Human	Human	0.881872498	Human	Human	7.234497984	Human
Human	12.46669045	Human	Human	1.705763658	Human	Human	7.356947732	Human
Human	12.76608894	Human	Human	1.944052931	Human	Human	7.407007973	Human
Human	12.49144471	Human	Human	1.91912552	Human	Human	7.409738611	Human
Human	11.24628358	Human	Human	1.839692018	Human	Human	7.269775149	Human
Human	12.61120591	Human	Human	2.446862759	Human	Human	7.429640048	Human
Human	12.30958131	Human	Human	2.616981493	Human	Human	7.376868582	Human
Pig	13.36681003	Pig	Pig	2.775351531	Pig	Pig	7.432049914	Pig
Pig	13.23688148	Pig	Pig	2.728404593	Pig	Pig	7.488132024	Pig
Pig	13.35195444	Pig	Pig	2.765690633	Pig	Pig	7.429491508	Pig
Pig	13.2248059	Pig	Pig	2.374401655	Pig	Pig	7.42286988	Pig
Pig	13.23772568	Pig	Pig	2.757896573	Pig	Pig	7.507968962	Pig
Pig	13.41221782	Pig	Pig	2.686438659	Pig	Pig	7.44885586	Pig
Pig	13.38757959	Pig	Pig	2.662459407	Pig	Pig	7.44054419	Pig
Pig	13.50693505	Pig	Pig	2.68585319	Pig	Pig	7.470233402	Pig
Pig	13.42465597	Pig	Pig	2.617274364	Pig	Pig	7.448397231	Pig
Pig	13.34558261	Pig	Pig	2.768159373	Pig	Pig	7.428063491	Pig
Pig	13.31299584	Pig	Pig	2.795698837	Pig	Pig	7.498165082	Pig
Pig	13.22213946	Pig	Pig	2.6294438	Pig	Pig	7.453075139	Pig
Pig	13.1628814	Pig	Pig	2.597482022	Pig	Pig	7.418450957	Pig
Pig	13.0194264	Pig	Pig	2.780287845	Pig	Pig	7.426411829	Pig
Pig	13.00041496	Pig	Pig	2.180102773	Pig	Pig	7.439497933	Pig
Pig	12.93566151	Pig	Pig	2.277536327	Pig	Pig	7.476018284	Pig
Pig	13.34207324	Pig	Pig	2.666519746	Pig	Pig	7.420776798	Pig
Pig	13.37840124	Pig	Pig	2.465028501	Pig	Pig	7.412506657	Pig
Pig	13.09965198	Pig	Pig	2.113027869	Pig	Pig	7.434174848	Pig
Pig	12.89592875	Pig	Pig	2.358390369	Pig	Pig	7.442133727	Pig
Pig	13.02635407	Pig	Pig	2.431409707	Pig	Pig	7.451358117	Pig
Pig	13.01540439	Pig	Pig	2.410939381	Pig	Pig	7.445702132	Pig
Pig	12.8938016	Pig	Pig	2.259971133	Pig	Pig	7.424349417	Pig
Pig	12.97536936	Pig	Pig	1.986582829	Pig	Pig	7.456350677	Pig
Pig	13.16457928	Pig	Pig	2.646997042	Pig	Pig	7.413643778	Pig
Pig	13.18755506	Pig	Pig	2.315243743	Pig	Pig	7.460222549	Pig
Pig	13.26846672	Pig	Pig	2.517516324	Pig	Pig	7.456163716	Pig
Pig	13.22107431	Pig	Pig	2.613588354	Pig	Pig	7.447766173	Pig
Pig	13.16720808	Pig	Pig	2.776754398	Pig	Pig	7.428906272	Pig
Pig	13.28943287	Pig	Pig	2.405637598	Pig	Pig	7.464043171	Pig
Pig	13.04859626	Pig	Pig	2.190154402	Pig	Pig	7.430791126	Pig
Pig	13.34593879	Pig	Pig	2.273958466	Pig	Pig	7.457138635	Pig
Pig	13.2691787	Pig	Pig	2.471289402	Pig	Pig	7.489021454	Pig
Pig	13.40985774	Pig	Pig	2.32720919	Pig	Pig	7.454875343	Pig
Pig	13.37427951	Pig	Pig	2.582298464	Pig	Pig	7.447559194	Pig
Pig	13.52268886	Pig	Pig	2.630529676	Pig	Pig	7.514278724	Pig
Pig	13.35906954	Pig	Pig	2.348162768	Pig	Pig	7.456152918	Pig
Pig	13.16026332	Pig	Pig	2.646441561	Pig	Pig	7.449715989	Pig
Pig	12.99168897	Pig	Pig	2.367269615	Pig	Pig	7.452564405	Pig
Pig	13.36153986	Pig	Pig	2.407953727	Pig	Pig	7.456060507	Pig
Pig	13.46758383	Pig	Pig	2.538728645	Pig	Pig	7.443426814	Pig
Pig	12.94498938	Pig	Pig	2.408911047	Pig	Pig	7.479243707	Pig
Pig	13.25983792	Pig	Pig	2.701671329	Pig	Pig	7.490651639	Pig
Pig	13.25212064	Pig	Pig	2.597196355	Pig	Pig	7.489579791	Pig
Pig	13.19146578	Pig	Pig	2.813498574	Pig	Pig	7.453892413	Pig
Pig	13.25516888	Pig	Pig	2.826047887	Pig	Pig	7.452742996	Pig
Pig	13.29479297	Pig	Pig	2.775086583	Pig	Pig	7.423635981	Pig
Pig	13.16024577	Pig	Pig	2.720768288	Pig	Pig	7.46180999	Pig
Pig	13.42642257	Pig	Pig	2.620312972	Pig	Pig	7.460976634	Pig
Pig	13.1267849	Pig	Pig	2.522229745	Pig	Pig	7.444052523	Pig
Pig	13.38020705	Pig	Pig	2.611745468	Pig	Pig	7.469337926	Pig
Pig	13.05859503	Pig	Pig	2.611377671	Pig	Pig	7.468687023	Pig
Pig	13.25563745	Pig	Pig	2.885722544	Pig	Pig	7.446933996	Pig
Pig	13.28087405	Pig	Pig	2.369285779	Pig	Pig	7.443758551	Pig
Pig	13.24382802	Pig	Pig	2.69099886	Pig	Pig	7.406962928	Pig
Pig	13.20626402	Pig	Pig	2.152998478	Pig	Pig	7.488633923	Pig
Pig	13.30648374	Pig	Pig	2.7640164	Pig	Pig	7.475864483	Pig
Pig	13.19864412	Pig	Pig	2.76883794	Pig	Pig	7.460239774	Pig
Pig	12.80551806	Pig	Pig	2.692751338	Pig	Pig	7.397314501	Pig
Pig	13.09934593	Pig	Pig	2.730957188	Pig	Pig	7.408501723	Pig
Pig	13.44250344	Pig	Pig	2.643415905	Pig	Pig	7.450906671	Pig
Pig	13.5078139	Pig	Pig	2.824904943	Pig	Pig	7.43592952	Pig
Pig	13.42156986	Pig	Pig	2.691678005	Pig	Pig	7.439966943	Pig
Pig	13.14017551	Pig	Pig	2.543674992	Pig	Pig	7.425821342	Pig
Pig	13.24796496	Pig	Pig	2.656052866	Pig	Pig	7.395220154	Pig
Pig	12.97842707	Pig	Pig	2.704891906	Pig	Pig	7.427419192	Pig
Pig	12.00224612	Pig	Pig	2.660191755	Pig	Pig	7.337287746	Pig
Pig	12.96016698	Pig	Pig	2.639298172	Pig	Pig	7.434282352	Pig
Pig	12.95667146	Pig	Pig	2.5340996	Pig	Pig	7.432593954	Pig
Pig	12.80034975	Pig	Pig	2.160049759	Pig	Pig	7.411306313	Pig
Pig	13.02912977	Pig	Pig	2.788137386	Pig	Pig	7.427232501	Pig
Pig	12.6432418	Pig	Pig	2.556702596	Pig	Pig	7.457689314	Pig
Pig	13.08002531	Pig	Pig	2.290082155	Pig	Pig	7.433315846	Pig
Pig	13.01595749	Pig	Pig	2.275911905	Pig	Pig	7.429684153	Pig
Pig	12.80488097	Pig	Pig	2.541005272	Pig	Pig	7.443855701	Pig
Pig	13.1501497	Pig	Pig	2.754802418	Pig	Pig	7.439686622	Pig
Pig	12.70110497	Pig	Pig	2.179925614	Pig	Pig	7.46413074	Pig
Pig	12.85314451	Pig	Pig	2.752629817	Pig	Pig	7.426214049	Pig
Pig	12.91383173	Pig	Pig	2.667925388	Pig	Pig	7.452993262	Pig
Pig	12.30738604	Pig	Pig	2.677473857	Pig	Pig	7.413006109	Pig
Pig	13.04636465	Pig	Pig	2.314404403	Pig	Pig	7.426520643	Pig
Pig	13.09585011	Pig	Pig	2.609279969	Pig	Pig	7.429513985	Pig
Pig	12.9326004	Pig	Pig	2.700663724	Pig	Pig	7.407881147	Pig
Pig	12.73287518	Pig	Pig	2.556657377	Pig	Pig	7.379509322	Pig
Pig	12.70569071	Pig	Pig	2.537566462	Pig	Pig	7.419585051	Pig
Pig	12.51794836	Pig	Pig	2.586080526	Pig	Pig	7.392870686	Pig
Pig	12.70102744	Pig	Pig	2.575038683	Pig	Pig	7.399035685	Pig
Pig	12.48133849	Pig	Pig	2.105703721	Pig	Pig	7.314567465	Pig
Pig	12.72339474	Pig	Pig	2.051181517	Pig	Pig	7.337697488	Pig
Pig	13.13497448	Pig	Pig	2.143947163	Pig	Pig	7.403181659	Pig
Pig	12.94217787	Pig	Pig	2.076064399	Pig	Pig	7.357422155	Pig
Pig	13.21302033	Pig	Pig	2.116810332	Pig	Pig	7.437201642	Pig
Pig	13.28656164	Pig	Pig	2.689819248	Pig	Pig	7.43971891	Pig
Pig	13.23477831	Pig	Pig	2.463012025	Pig	Pig	7.463030001	Pig
Pig	12.73211426	Pig	Pig	1.991106663	Pig	Pig	7.413212975	Pig
Pig	12.30862146	Pig	Pig	2.014134553	Pig	Pig	7.310051632	Pig
Pig	12.49494337	Pig	Pig	1.579344674	Pig	Pig	7.385126591	Pig
Pig	12.5194844	Pig	Pig	1.946528285	Pig	Pig	7.389663057	Pig
Pig	12.5412228	Pig	Pig	2.004958884	Pig	Pig	7.403103178	Pig
Pig	12.73223879	Pig	Pig	2.186180236	Pig	Pig	7.409946902	Pig
Pig	12.78526156	Pig	Pig	1.782794437	Pig	Pig	7.361224598	Pig
Pig	11.9985043	Pig	Pig	1.870326126	Pig	Pig	7.277305043	Pig
Pig	11.49684453	Pig	Pig	1.874494933	Pig	Pig	7.220720388	Pig
Pig	13.26982932	Pig	Pig	1.592838714	Pig	Pig	7.465601831	Pig
Pig	13.2287193	Pig	Pig	2.009680215	Pig	Pig	7.415522253	Pig
Pig	13.33687243	Pig	Pig	1.392135162	Pig	Pig	7.440367553	Pig
Pig	12.78066519	Pig	Pig	1.535142214	Pig	Pig	7.291221573	Pig
Pig	12.67318479	Pig	Pig	2.393624041	Pig	Pig	7.378222922	Pig
Pig	13.06201764	Pig	Pig	2.556064708	Pig	Pig	7.402976921	Pig
Pig	13.42122271	Pig	Pig	1.924225124	Pig	Pig	7.477918369	Pig
Pig	13.48994863	Pig	Pig	1.96083016	Pig	Pig	7.398942604	Pig
Pig	13.43539713	Pig	Pig	1.460569959	Pig	Pig	7.469148464	Pig
Pig	13.254136	Pig	Pig	1.688724513	Pig	Pig	7.429606763	Pig
Pig	13.06666162	Pig	Pig	1.82542696	Pig	Pig	7.362681131	Pig
Pig	13.3269113	Pig	Pig	1.836356282	Pig	Pig	7.439893382	Pig
Pig	13.56753951	Pig	Pig	2.052178085	Pig	Pig	7.414765673	Pig
Pig	12.93367357	Pig	Pig	1.572426595	Pig	Pig	7.401461194	Pig
Pig	13.45996297	Pig	Pig	1.917284623	Pig	Pig	7.390713325	Pig
Pig	13.59843693	Pig	Pig	2.165441496	Pig	Pig	7.426802462	Pig
Pig	13.63019312	Pig	Pig	2.073107297	Pig	Pig	7.44150572	Pig
Pig	12.59132106	Pig	Pig	2.261636135	Pig	Pig	7.340374399	Pig
Pig	12.11817621	Pig	Pig	1.614101928	Pig	Pig	7.305129315	Pig
Pig	13.10687704	Pig	Pig	1.427346242	Pig	Pig	7.403890768	Pig
Pig	12.67108368	Pig	Pig	2.078849314	Pig	Pig	7.338294354	Pig
Pig	12.72556594	Pig	Pig	1.698477792	Pig	Pig	7.364344195	Pig
Pig	13.27584351	Pig	Pig	1.699937165	Pig	Pig	7.380943077	Pig
Pig	13.25353458	Pig	Pig	1.91979261	Pig	Pig	7.481558183	Pig
Pig	13.16711371	Pig	Pig	2.083076995	Pig	Pig	7.42196452	Pig
Pig	13.54333959	Pig	Pig	2.774802585	Pig	Pig	7.444888408	Pig
Pig	12.84772775	Pig	Pig	1.678715492	Pig	Pig	7.368074279	Pig
Pig	12.97241172	Pig	Pig	2.057475716	Pig	Pig	7.450356012	Pig
Pig	13.15372182	Pig	Pig	2.158186812	Pig	Pig	7.477709026	Pig
Pig	13.08185059	Pig	Pig	1.77841393	Pig	Pig	7.431249895	Pig
Pig	13.09215635	Pig	Pig	2.243995527	Pig	Pig	7.418110948	Pig
Pig	13.08692599	Pig	Pig	1.874243846	Pig	Pig	7.399502249	Pig
Pig	13.15011419	Pig	Pig	1.615010843	Pig	Pig	7.432776938	Pig
Pig	12.30448173	Pig	Pig	1.930447115	Pig	Pig	7.322922019	Pig
Pig	12.94628058	Pig	Pig	2.400649437	Pig	Pig	7.422270868	Pig
Pig	13.033743	Pig	Pig	1.902868822	Pig	Pig	7.43563432	Pig
Pig	12.96875833	Pig	Pig	1.745588377	Pig	Pig	7.424229949	Pig
Pig	13.14730314	Pig	Pig	1.611432306	Pig	Pig	7.395297111	Pig
Pig	13.13304943	Pig	Pig	1.662736021	Pig	Pig	7.370762774	Pig
Pig	13.00488061	Pig	Pig	1.68431483	Pig	Pig	7.395242521	Pig
Pig	12.63580536	Pig	Pig	1.713067974	Pig	Pig	7.294238454	Pig
Pig	12.80223956	Pig	Pig	1.708565581	Pig	Pig	7.318917893	Pig
Pig	12.74966474	Pig	Pig	1.7098588	Pig	Pig	7.298523627	Pig
Pig	12.89542989	Pig	Pig	1.559720214	Pig	Pig	7.371198727	Pig
Pig	12.55638084	Pig	Pig	1.777347661	Pig	Pig	7.268895419	Pig
Pig	11.45476918	Pig	Pig	1.61141488	Pig	Pig	7.27713981	Pig
Pig	12.75995452	Pig	Pig	1.891237116	Pig	Pig	7.36103245	Pig
Pig	13.17436494	Pig	Pig	1.912946037	Pig	Pig	7.398742741	Pig
Pig	12.11969824	Pig	Pig	1.832687996	Pig	Pig	7.2739554	Pig
Pig	11.83906282	Pig	Pig	1.919377926	Pig	Pig	7.247816455	Pig
Pig	12.24687951	Pig	Pig	1.727743409	Pig	Pig	7.370565396	Pig
Pig	12.34979136	Pig	Pig	1.384165905	Pig	Pig	7.297236362	Pig
Pig	12.48466553	Pig	Pig	1.546578308	Pig	Pig	7.31248218	Pig
Pig	12.74454537	Pig	Pig	1.847661713	Pig	Pig	7.371195996	Pig
Pig	12.87438481	Pig	Pig	1.911174098	Pig	Pig	7.370891547	Pig
Pig	12.78794951	Pig	Pig	1.058358766	Pig	Pig	7.40198886	Pig
Pig	13.37798961	Pig	Pig	2.15206662	Pig	Pig	7.421934417	Pig
Pig	13.58991601	Pig	Pig	1.667436083	Pig	Pig	7.40983275	Pig
Pig	13.27868589	Pig	Pig	2.076723209	Pig	Pig	7.400111441	Pig
Pig	13.71952125	Pig	Pig	2.295369026	Pig	Pig	7.409871415	Pig
Pig	13.31651725	Pig	Pig	1.772718125	Pig	Pig	7.371516778	Pig
Pig	13.56971524	Pig	Pig	1.771589407	Pig	Pig	7.42805629	Pig
Pig	13.74965554	Pig	Pig	1.819617884	Pig	Pig	7.427764165	Pig
Pig	13.73810992	Pig	Pig	1.750626114	Pig	Pig	7.417332804	Pig
Pig	12.99859713	Pig	Pig	1.496849658	Pig	Pig	7.374098359	Pig
Pig	13.54299116	Pig	Pig	2.243774269	Pig	Pig	7.423542539	Pig
Pig	13.64988976	Pig	Pig	1.799026472	Pig	Pig	7.414753856	Pig
Pig	13.59861714	Pig	Pig	1.800136698	Pig	Pig	7.434158827	Pig
Pig	13.24007047	Pig	Pig	2.398085394	Pig	Pig	7.408924173	Pig
Pig	13.57097899	Pig	Pig	1.796612272	Pig	Pig	7.455867874	Pig
Pig	13.21690603	Pig	Pig	2.048622233	Pig	Pig	7.390163513	Pig
Pig	12.67308556	Pig	Pig	1.758023805	Pig	Pig	7.332952988	Pig
Pig	13.22518644	Pig	Pig	2.092560777	Pig	Pig	7.391423973	Pig
Pig	13.01832701	Pig	Pig	1.611036261	Pig	Pig	7.349426057	Pig
Pig	13.03297846	Pig	Pig	1.848815506	Pig	Pig	7.436930933	Pig
Pig	13.66455118	Pig	Pig	1.889082889	Pig	Pig	7.41319055	Pig
Pig	13.63492481	Pig	Pig	1.667352385	Pig	Pig	7.410383307	Pig
Pig	13.69357953	Pig	Pig	2.139953219	Pig	Pig	7.425112901	Pig
Pig	13.64005684	Pig	Pig	1.768317662	Pig	Pig	7.427486266	Pig
Pig	13.47645478	Pig	Pig	1.797656227	Pig	Pig	7.380870253	Pig
Pig	13.47990283	Pig	Pig	1.74329901	Pig	Pig	7.427417329	Pig
Pig	13.29606653	Pig	Pig	1.754072335	Pig	Pig	7.415097305	Pig
Pig	13.42831111	Pig	Pig	1.466397168	Pig	Pig	7.415675673	Pig
Pig	13.73659077	Pig	Pig	2.09808238	Pig	Pig	7.469556363	Pig
Pig	13.32570399	Pig	Pig	1.746653259	Pig	Pig	7.399595608	Pig
Pig	13.51013514	Pig	Pig	1.853059466	Pig	Pig	7.41684799	Pig
Pig	13.78028261	Pig	Pig	1.986976934	Pig	Pig	7.454710557	Pig
Pig	13.84183124	Pig	Pig	2.055258679	Pig	Pig	7.46712103	Pig
Pig	13.87948754	Pig	Pig	2.155349498	Pig	Pig	7.44252053	Pig
Pig	13.59335569	Pig	Pig	2.149015279	Pig	Pig	7.389951995	Pig
Pig	13.28406389	Pig	Pig	1.592298119	Pig	Pig	7.36003887	Pig
Pig	13.74203745	Pig	Pig	1.88097701	Pig	Pig	7.441259785	Pig
Pig	13.34230803	Pig	Pig	1.417839691	Pig	Pig	7.425211063	Pig
Pig	13.371057	Pig	Pig	1.976519492	Pig	Pig	7.402474831	Pig
Pig	13.64904304	Pig	Pig	2.199578636	Pig	Pig	7.429922243	Pig
Pig	13.69983187	Pig	Pig	2.665245232	Pig	Pig	7.439181184	Pig
Pig	13.44006171	Pig	Pig	2.20126846	Pig	Pig	7.432787993	Pig
Pig	13.4483352	Pig	Pig	2.830602051	Pig	Pig	7.416287304	Pig
Pig	13.86980886	Pig	Pig	2.453320701	Pig	Pig	7.425880831	Pig
Pig	13.60409527	Pig	Pig	2.469538277	Pig	Pig	7.408829231	Pig
Pig	13.35486779	Pig	Pig	2.739421515	Pig	Pig	7.441296383	Pig
Pig	13.81872397	Pig	Pig	2.371911082	Pig	Pig	7.466243385	Pig
Pig	13.78855509	Pig	Pig	2.446733099	Pig	Pig	7.441309949	Pig
Pig	13.22819353	Pig	Pig	2.251877437	Pig	Pig	7.404471415	Pig
Pig	13.66708803	Pig	Pig	2.588597731	Pig	Pig	7.426909969	Pig
Pig	13.28610526	Pig	Pig	2.586125501	Pig	Pig	7.444977533	Pig
Pig	13.76529741	Pig	Pig	2.180674385	Pig	Pig	7.430612997	Pig
Pig	13.26628497	Pig	Pig	2.222310714	Pig	Pig	7.40060142	Pig
Pig	13.58373062	Pig	Pig	2.539583302	Pig	Pig	7.394671231	Pig
Pig	13.52246065	Pig	Pig	2.108210036	Pig	Pig	7.412557987	Pig
Pig	13.70043171	Pig	Pig	2.573388052	Pig	Pig	7.45026541	Pig
Pig	13.100087	Pig	Pig	1.867732155	Pig	Pig	7.385065487	Pig
Pig	13.43307835	Pig	Pig	2.322108792	Pig	Pig	7.431851343	Pig
Pig	13.47498986	Pig	Pig	1.8392135	Pig	Pig	7.409517661	Pig
Pig	13.47262327	Pig	Pig	1.578111445	Pig	Pig	7.391433393	Pig
Pig	13.77656372	Pig	Pig	2.015367718	Pig	Pig	7.431759735	Pig
Pig	13.39128654	Pig	Pig	1.946302209	Pig	Pig	7.397598664	Pig
Pig	13.65588346	Pig	Pig	2.232940212	Pig	Pig	7.421224172	Pig
Pig	13.50492977	Pig	Pig	2.258506048	Pig	Pig	7.440885673	Pig
Pig	13.42536324	Pig	Pig	2.314505445	Pig	Pig	7.414783451	Pig
Pig	13.60913611	Pig	Pig	1.672319855	Pig	Pig	7.427116223	Pig
Pig	13.28182273	Pig	Pig	1.330684057	Pig	Pig	7.392994769	Pig
Pig	13.34970681	Pig	Pig	1.666775227	Pig	Pig	7.398355209	Pig
Pig	13.20248881	Pig	Pig	1.718404492	Pig	Pig	7.388797368	Pig
Pig	13.35528218	Pig	Pig	1.77471379	Pig	Pig	7.416347176	Pig
Pig	13.65713361	Pig	Pig	2.454103159	Pig	Pig	7.424364068	Pig
Pig	12.76255421	Pig	Pig	1.549012987	Pig	Pig	7.289665522	Pig
