Sample1	Sample2	Gene Abundance	Group	sample1	sample2	Genus Abundance	Group	sample1	sample2	Kos Abundance	Group
PD70dduC4	PD70dduC2	0.188914472	Duodenum	PD70dduC4	PD70dduC2	0.374294396	Duodenum	PD70dduC4	PD70dduC2	0.833805229	Duodenum
PD70dduC5	PD70dduC2	0.21096124	Duodenum	PD70dduC5	PD70dduC2	0.534970303	Duodenum	PD70dduC5	PD70dduC2	0.878999282	Duodenum
PD70dduC6	PD70dduC2	0.16820986	Duodenum	PD70dduC6	PD70dduC2	0.2990059	Duodenum	PD70dduC6	PD70dduC2	0.850272596	Duodenum
SDQDuC1	PD70dduC2	0.943701451	Duodenum	SDQDuC1	PD70dduC2	0.922880573	Duodenum	SDQDuC1	PD70dduC2	0.950853432	Duodenum
SDQDuC2	PD70dduC2	0.83276285	Duodenum	SDQDuC2	PD70dduC2	0.869696731	Duodenum	SDQDuC2	PD70dduC2	0.946575852	Duodenum
SDQDuC3	PD70dduC2	0.931791292	Duodenum	SDQDuC3	PD70dduC2	0.933985131	Duodenum	SDQDuC3	PD70dduC2	0.954154296	Duodenum
SDQDuC4	PD70dduC2	0.671447074	Duodenum	SDQDuC4	PD70dduC2	0.821562932	Duodenum	SDQDuC4	PD70dduC2	0.928589625	Duodenum
SDQDuC5	PD70dduC2	0.570546231	Duodenum	SDQDuC5	PD70dduC2	0.777944588	Duodenum	SDQDuC5	PD70dduC2	0.902620368	Duodenum
SDQDuC7	PD70dduC2	0.938484079	Duodenum	SDQDuC7	PD70dduC2	0.9125866	Duodenum	SDQDuC7	PD70dduC2	0.950377113	Duodenum
WHYDuC1	PD70dduC2	0.542652823	Duodenum	WHYDuC1	PD70dduC2	0.714620949	Duodenum	WHYDuC1	PD70dduC2	0.871393815	Duodenum
WHYDuC2	PD70dduC2	0.731664931	Duodenum	WHYDuC2	PD70dduC2	0.806339293	Duodenum	WHYDuC2	PD70dduC2	0.911560326	Duodenum
WHYDuC6	PD70dduC2	0.497080201	Duodenum	WHYDuC6	PD70dduC2	0.741947459	Duodenum	WHYDuC6	PD70dduC2	0.899428945	Duodenum
WHYDuC7	PD70dduC2	0.582725087	Duodenum	WHYDuC7	PD70dduC2	0.776497302	Duodenum	WHYDuC7	PD70dduC2	0.907708843	Duodenum
WHYDuC8	PD70dduC2	0.666089994	Duodenum	WHYDuC8	PD70dduC2	0.856407531	Duodenum	WHYDuC8	PD70dduC2	0.940682796	Duodenum
MD70dduC1	PD70dduC3	0.990751	Duodenum	MD70dduC1	PD70dduC3	0.763095796	Duodenum	MD70dduC1	PD70dduC3	0.991265847	Duodenum
MD70dduC2	PD70dduC3	0.991536577	Duodenum	MD70dduC2	PD70dduC3	0.731012036	Duodenum	MD70dduC2	PD70dduC3	0.9522897	Duodenum
MD70dduC3	PD70dduC3	0.990718978	Duodenum	MD70dduC3	PD70dduC3	0.605667349	Duodenum	MD70dduC3	PD70dduC3	0.862430804	Duodenum
MD70dduC4	PD70dduC3	0.993206987	Duodenum	MD70dduC4	PD70dduC3	0.732280102	Duodenum	MD70dduC4	PD70dduC3	0.934476282	Duodenum
MD70dduC5	PD70dduC3	0.990334757	Duodenum	MD70dduC5	PD70dduC3	0.750328287	Duodenum	MD70dduC5	PD70dduC3	0.982077599	Duodenum
MD70dduC7	PD70dduC3	0.990936923	Duodenum	MD70dduC7	PD70dduC3	0.777378766	Duodenum	MD70dduC7	PD70dduC3	0.97277489	Duodenum
PD70dduC1	PD70dduC3	0.231311256	Duodenum	PD70dduC1	PD70dduC3	0.460222972	Duodenum	PD70dduC1	PD70dduC3	0.831768501	Duodenum
PD70dduC2	PD70dduC3	0.183233089	Duodenum	PD70dduC2	PD70dduC3	0.48207952	Duodenum	PD70dduC2	PD70dduC3	0.86018947	Duodenum
PD70dduC4	PD70dduC3	0.192609848	Duodenum	PD70dduC4	PD70dduC3	0.365945498	Duodenum	PD70dduC4	PD70dduC3	0.855472167	Duodenum
PD70dduC5	PD70dduC3	0.223725975	Duodenum	PD70dduC5	PD70dduC3	0.411347478	Duodenum	PD70dduC5	PD70dduC3	0.812186842	Duodenum
PD70dduC6	PD70dduC3	0.19477523	Duodenum	PD70dduC6	PD70dduC3	0.507974475	Duodenum	PD70dduC6	PD70dduC3	0.862450617	Duodenum
SDQDuC1	PD70dduC3	0.948329217	Duodenum	SDQDuC1	PD70dduC3	0.878972949	Duodenum	SDQDuC1	PD70dduC3	0.920047693	Duodenum
SDQDuC2	PD70dduC3	0.844306753	Duodenum	SDQDuC2	PD70dduC3	0.835582812	Duodenum	SDQDuC2	PD70dduC3	0.915747553	Duodenum
SDQDuC3	PD70dduC3	0.933415165	Duodenum	SDQDuC3	PD70dduC3	0.885739591	Duodenum	SDQDuC3	PD70dduC3	0.920024062	Duodenum
SDQDuC4	PD70dduC3	0.690246908	Duodenum	SDQDuC4	PD70dduC3	0.787173545	Duodenum	SDQDuC4	PD70dduC3	0.893088434	Duodenum
SDQDuC5	PD70dduC3	0.58425427	Duodenum	SDQDuC5	PD70dduC3	0.739790746	Duodenum	SDQDuC5	PD70dduC3	0.863318064	Duodenum
SDQDuC7	PD70dduC3	0.94428102	Duodenum	SDQDuC7	PD70dduC3	0.869267986	Duodenum	SDQDuC7	PD70dduC3	0.92030522	Duodenum
WHYDuC1	PD70dduC3	0.575385639	Duodenum	WHYDuC1	PD70dduC3	0.691706779	Duodenum	WHYDuC1	PD70dduC3	0.819701861	Duodenum
WHYDuC2	PD70dduC3	0.752518569	Duodenum	WHYDuC2	PD70dduC3	0.77570254	Duodenum	WHYDuC2	PD70dduC3	0.869902575	Duodenum
WHYDuC6	PD70dduC3	0.510017767	Duodenum	WHYDuC6	PD70dduC3	0.726576167	Duodenum	WHYDuC6	PD70dduC3	0.841329938	Duodenum
WHYDuC7	PD70dduC3	0.601892428	Duodenum	WHYDuC7	PD70dduC3	0.749810443	Duodenum	WHYDuC7	PD70dduC3	0.867216703	Duodenum
WHYDuC8	PD70dduC3	0.673980254	Duodenum	WHYDuC8	PD70dduC3	0.820822798	Duodenum	WHYDuC8	PD70dduC3	0.905986973	Duodenum
MD70dduC1	PD70dduC4	0.989539398	Duodenum	MD70dduC1	PD70dduC4	0.705325343	Duodenum	MD70dduC1	PD70dduC4	0.979241594	Duodenum
MD70dduC2	PD70dduC4	0.990608269	Duodenum	MD70dduC2	PD70dduC4	0.681269351	Duodenum	MD70dduC2	PD70dduC4	0.952051344	Duodenum
MD70dduC3	PD70dduC4	0.989720982	Duodenum	MD70dduC3	PD70dduC4	0.540541353	Duodenum	MD70dduC3	PD70dduC4	0.897563079	Duodenum
MD70dduC4	PD70dduC4	0.992566245	Duodenum	MD70dduC4	PD70dduC4	0.680901541	Duodenum	MD70dduC4	PD70dduC4	0.956594588	Duodenum
MD70dduC5	PD70dduC4	0.989438676	Duodenum	MD70dduC5	PD70dduC4	0.697334376	Duodenum	MD70dduC5	PD70dduC4	0.978324393	Duodenum
MD70dduC7	PD70dduC4	0.990730246	Duodenum	MD70dduC7	PD70dduC4	0.709946698	Duodenum	MD70dduC7	PD70dduC4	0.983050538	Duodenum
PD70dduC1	PD70dduC4	0.220723878	Duodenum	PD70dduC1	PD70dduC4	0.517910929	Duodenum	PD70dduC1	PD70dduC4	0.886084399	Duodenum
PD70dduC2	PD70dduC4	0.188914472	Duodenum	PD70dduC2	PD70dduC4	0.374294396	Duodenum	PD70dduC2	PD70dduC4	0.833805229	Duodenum
PD70dduC3	PD70dduC4	0.192609848	Duodenum	PD70dduC3	PD70dduC4	0.365945498	Duodenum	PD70dduC3	PD70dduC4	0.855472167	Duodenum
PD70dduC5	PD70dduC4	0.20378768	Duodenum	PD70dduC5	PD70dduC4	0.452485402	Duodenum	PD70dduC5	PD70dduC4	0.89156852	Duodenum
PD70dduC6	PD70dduC4	0.198065187	Duodenum	PD70dduC6	PD70dduC4	0.409986724	Duodenum	PD70dduC6	PD70dduC4	0.819949362	Duodenum
SDQDuC1	PD70dduC4	0.944720897	Duodenum	SDQDuC1	PD70dduC4	0.905484999	Duodenum	SDQDuC1	PD70dduC4	0.939773918	Duodenum
SDQDuC2	PD70dduC4	0.838806679	Duodenum	SDQDuC2	PD70dduC4	0.851647796	Duodenum	SDQDuC2	PD70dduC4	0.934853459	Duodenum
SDQDuC3	PD70dduC4	0.932565932	Duodenum	SDQDuC3	PD70dduC4	0.915304015	Duodenum	SDQDuC3	PD70dduC4	0.943316275	Duodenum
SDQDuC4	PD70dduC4	0.67624798	Duodenum	SDQDuC4	PD70dduC4	0.80697027	Duodenum	SDQDuC4	PD70dduC4	0.920113193	Duodenum
SDQDuC5	PD70dduC4	0.571109674	Duodenum	SDQDuC5	PD70dduC4	0.766239818	Duodenum	SDQDuC5	PD70dduC4	0.881524827	Duodenum
SDQDuC7	PD70dduC4	0.941741372	Duodenum	SDQDuC7	PD70dduC4	0.897089899	Duodenum	SDQDuC7	PD70dduC4	0.940142447	Duodenum
WHYDuC1	PD70dduC4	0.553513316	Duodenum	WHYDuC1	PD70dduC4	0.697851561	Duodenum	WHYDuC1	PD70dduC4	0.8390931	Duodenum
WHYDuC2	PD70dduC4	0.733163752	Duodenum	WHYDuC2	PD70dduC4	0.791151631	Duodenum	WHYDuC2	PD70dduC4	0.896601465	Duodenum
WHYDuC6	PD70dduC4	0.498092113	Duodenum	WHYDuC6	PD70dduC4	0.733922504	Duodenum	WHYDuC6	PD70dduC4	0.876220845	Duodenum
WHYDuC7	PD70dduC4	0.587618161	Duodenum	WHYDuC7	PD70dduC4	0.765197946	Duodenum	WHYDuC7	PD70dduC4	0.892128722	Duodenum
WHYDuC8	PD70dduC4	0.669791272	Duodenum	WHYDuC8	PD70dduC4	0.841229642	Duodenum	WHYDuC8	PD70dduC4	0.926711954	Duodenum
MD70dduC1	PD70dduC5	0.990823856	Duodenum	MD70dduC1	PD70dduC5	0.809834654	Duodenum	MD70dduC1	PD70dduC5	0.980976792	Duodenum
MD70dduC2	PD70dduC5	0.991480014	Duodenum	MD70dduC2	PD70dduC5	0.788361295	Duodenum	MD70dduC2	PD70dduC5	0.96214226	Duodenum
MD70dduC3	PD70dduC5	0.990742828	Duodenum	MD70dduC3	PD70dduC5	0.68133048	Duodenum	MD70dduC3	PD70dduC5	0.896811832	Duodenum
MD70dduC4	PD70dduC5	0.992944402	Duodenum	MD70dduC4	PD70dduC5	0.799986114	Duodenum	MD70dduC4	PD70dduC5	0.950139637	Duodenum
MD70dduC5	PD70dduC5	0.990210882	Duodenum	MD70dduC5	PD70dduC5	0.803535427	Duodenum	MD70dduC5	PD70dduC5	0.99047123	Duodenum
MD70dduC7	PD70dduC5	0.991200316	Duodenum	MD70dduC7	PD70dduC5	0.812510166	Duodenum	MD70dduC7	PD70dduC5	0.986895265	Duodenum
PD70dduC1	PD70dduC5	0.224801037	Duodenum	PD70dduC1	PD70dduC5	0.209952996	Duodenum	PD70dduC1	PD70dduC5	0.791189835	Duodenum
PD70dduC2	PD70dduC5	0.21096124	Duodenum	PD70dduC2	PD70dduC5	0.534970303	Duodenum	PD70dduC2	PD70dduC5	0.878999282	Duodenum
PD70dduC3	PD70dduC5	0.223725975	Duodenum	PD70dduC3	PD70dduC5	0.411347478	Duodenum	PD70dduC3	PD70dduC5	0.812186842	Duodenum
PD70dduC4	PD70dduC5	0.20378768	Duodenum	PD70dduC4	PD70dduC5	0.452485402	Duodenum	PD70dduC4	PD70dduC5	0.89156852	Duodenum
PD70dduC6	PD70dduC5	0.213198435	Duodenum	PD70dduC6	PD70dduC5	0.571724017	Duodenum	PD70dduC6	PD70dduC5	0.888065077	Duodenum
SDQDuC1	PD70dduC5	0.947297882	Duodenum	SDQDuC1	PD70dduC5	0.811095523	Duodenum	SDQDuC1	PD70dduC5	0.841098137	Duodenum
SDQDuC2	PD70dduC5	0.8458733	Duodenum	SDQDuC2	PD70dduC5	0.781136883	Duodenum	SDQDuC2	PD70dduC5	0.839970401	Duodenum
SDQDuC3	PD70dduC5	0.933409961	Duodenum	SDQDuC3	PD70dduC5	0.81851894	Duodenum	SDQDuC3	PD70dduC5	0.841349769	Duodenum
SDQDuC4	PD70dduC5	0.69000076	Duodenum	SDQDuC4	PD70dduC5	0.721672584	Duodenum	SDQDuC4	PD70dduC5	0.798154706	Duodenum
SDQDuC5	PD70dduC5	0.581636762	Duodenum	SDQDuC5	PD70dduC5	0.667107986	Duodenum	SDQDuC5	PD70dduC5	0.755271651	Duodenum
SDQDuC7	PD70dduC5	0.943310887	Duodenum	SDQDuC7	PD70dduC5	0.800327392	Duodenum	SDQDuC7	PD70dduC5	0.841877861	Duodenum
WHYDuC1	PD70dduC5	0.570155751	Duodenum	WHYDuC1	PD70dduC5	0.633498321	Duodenum	WHYDuC1	PD70dduC5	0.70041942	Duodenum
WHYDuC2	PD70dduC5	0.751637359	Duodenum	WHYDuC2	PD70dduC5	0.708883721	Duodenum	WHYDuC2	PD70dduC5	0.763273595	Duodenum
WHYDuC6	PD70dduC5	0.516108007	Duodenum	WHYDuC6	PD70dduC5	0.681989822	Duodenum	WHYDuC6	PD70dduC5	0.734979627	Duodenum
WHYDuC7	PD70dduC5	0.602260458	Duodenum	WHYDuC7	PD70dduC5	0.677794787	Duodenum	WHYDuC7	PD70dduC5	0.768826503	Duodenum
WHYDuC8	PD70dduC5	0.67967308	Duodenum	WHYDuC8	PD70dduC5	0.760075752	Duodenum	WHYDuC8	PD70dduC5	0.829884973	Duodenum
MD70dduC1	PD70dduC6	0.990667701	Duodenum	MD70dduC1	PD70dduC6	0.652846474	Duodenum	MD70dduC1	PD70dduC6	0.977883933	Duodenum
MD70dduC2	PD70dduC6	0.991799214	Duodenum	MD70dduC2	PD70dduC6	0.641565016	Duodenum	MD70dduC2	PD70dduC6	0.949235149	Duodenum
MD70dduC3	PD70dduC6	0.990830497	Duodenum	MD70dduC3	PD70dduC6	0.61213024	Duodenum	MD70dduC3	PD70dduC6	0.894058945	Duodenum
MD70dduC4	PD70dduC6	0.993175346	Duodenum	MD70dduC4	PD70dduC6	0.654664522	Duodenum	MD70dduC4	PD70dduC6	0.954670681	Duodenum
MD70dduC5	PD70dduC6	0.990236129	Duodenum	MD70dduC5	PD70dduC6	0.640340457	Duodenum	MD70dduC5	PD70dduC6	0.970523121	Duodenum
MD70dduC7	PD70dduC6	0.991589466	Duodenum	MD70dduC7	PD70dduC6	0.652776857	Duodenum	MD70dduC7	PD70dduC6	0.980055906	Duodenum
PD70dduC1	PD70dduC6	0.220349643	Duodenum	PD70dduC1	PD70dduC6	0.628300321	Duodenum	PD70dduC1	PD70dduC6	0.904487415	Duodenum
PD70dduC2	PD70dduC6	0.16820986	Duodenum	PD70dduC2	PD70dduC6	0.2990059	Duodenum	PD70dduC2	PD70dduC6	0.850272596	Duodenum
PD70dduC3	PD70dduC6	0.19477523	Duodenum	PD70dduC3	PD70dduC6	0.507974475	Duodenum	PD70dduC3	PD70dduC6	0.862450617	Duodenum
PD70dduC4	PD70dduC6	0.198065187	Duodenum	PD70dduC4	PD70dduC6	0.409986724	Duodenum	PD70dduC4	PD70dduC6	0.819949362	Duodenum
PD70dduC5	PD70dduC6	0.213198435	Duodenum	PD70dduC5	PD70dduC6	0.571724017	Duodenum	PD70dduC5	PD70dduC6	0.888065077	Duodenum
SDQDuC1	PD70dduC6	0.945386275	Duodenum	SDQDuC1	PD70dduC6	0.927818359	Duodenum	SDQDuC1	PD70dduC6	0.947498148	Duodenum
SDQDuC2	PD70dduC6	0.83563659	Duodenum	SDQDuC2	PD70dduC6	0.879778664	Duodenum	SDQDuC2	PD70dduC6	0.945782241	Duodenum
SDQDuC3	PD70dduC6	0.933305823	Duodenum	SDQDuC3	PD70dduC6	0.938801595	Duodenum	SDQDuC3	PD70dduC6	0.948753234	Duodenum
SDQDuC4	PD70dduC6	0.675709225	Duodenum	SDQDuC4	PD70dduC6	0.842391558	Duodenum	SDQDuC4	PD70dduC6	0.927719242	Duodenum
SDQDuC5	PD70dduC6	0.572686327	Duodenum	SDQDuC5	PD70dduC6	0.805725696	Duodenum	SDQDuC5	PD70dduC6	0.91214513	Duodenum
SDQDuC7	PD70dduC6	0.940322518	Duodenum	SDQDuC7	PD70dduC6	0.918378403	Duodenum	SDQDuC7	PD70dduC6	0.945903494	Duodenum
WHYDuC1	PD70dduC6	0.550639903	Duodenum	WHYDuC1	PD70dduC6	0.744903988	Duodenum	WHYDuC1	PD70dduC6	0.870363196	Duodenum
WHYDuC2	PD70dduC6	0.735654869	Duodenum	WHYDuC2	PD70dduC6	0.825031763	Duodenum	WHYDuC2	PD70dduC6	0.906910949	Duodenum
WHYDuC6	PD70dduC6	0.499394433	Duodenum	WHYDuC6	PD70dduC6	0.76782467	Duodenum	WHYDuC6	PD70dduC6	0.880924436	Duodenum
WHYDuC7	PD70dduC6	0.581907412	Duodenum	WHYDuC7	PD70dduC6	0.796448131	Duodenum	WHYDuC7	PD70dduC6	0.904666291	Duodenum
WHYDuC8	PD70dduC6	0.671812944	Duodenum	WHYDuC8	PD70dduC6	0.863313691	Duodenum	WHYDuC8	PD70dduC6	0.9382261	Duodenum
MD70dduC1	SDQDuC1	0.992833542	Duodenum	MD70dduC1	SDQDuC1	0.974500212	Duodenum	MD70dduC1	SDQDuC1	0.995526429	Duodenum
MD70dduC2	SDQDuC1	0.994063539	Duodenum	MD70dduC2	SDQDuC1	0.968682228	Duodenum	MD70dduC2	SDQDuC1	0.987134716	Duodenum
MD70dduC3	SDQDuC1	0.993511976	Duodenum	MD70dduC3	SDQDuC1	0.949267792	Duodenum	MD70dduC3	SDQDuC1	0.96522395	Duodenum
MD70dduC4	SDQDuC1	0.994985093	Duodenum	MD70dduC4	SDQDuC1	0.970052004	Duodenum	MD70dduC4	SDQDuC1	0.987122631	Duodenum
MD70dduC5	SDQDuC1	0.99229582	Duodenum	MD70dduC5	SDQDuC1	0.972984431	Duodenum	MD70dduC5	SDQDuC1	0.996125698	Duodenum
MD70dduC7	SDQDuC1	0.994169894	Duodenum	MD70dduC7	SDQDuC1	0.975350056	Duodenum	MD70dduC7	SDQDuC1	0.996399097	Duodenum
PD70dduC1	SDQDuC1	0.949886005	Duodenum	PD70dduC1	SDQDuC1	0.789121313	Duodenum	PD70dduC1	SDQDuC1	0.827907552	Duodenum
PD70dduC2	SDQDuC1	0.943701451	Duodenum	PD70dduC2	SDQDuC1	0.922880573	Duodenum	PD70dduC2	SDQDuC1	0.950853432	Duodenum
PD70dduC3	SDQDuC1	0.948329217	Duodenum	PD70dduC3	SDQDuC1	0.878972949	Duodenum	PD70dduC3	SDQDuC1	0.920047693	Duodenum
PD70dduC4	SDQDuC1	0.944720897	Duodenum	PD70dduC4	SDQDuC1	0.905484999	Duodenum	PD70dduC4	SDQDuC1	0.939773918	Duodenum
PD70dduC5	SDQDuC1	0.947297882	Duodenum	PD70dduC5	SDQDuC1	0.811095523	Duodenum	PD70dduC5	SDQDuC1	0.841098137	Duodenum
PD70dduC6	SDQDuC1	0.945386275	Duodenum	PD70dduC6	SDQDuC1	0.927818359	Duodenum	PD70dduC6	SDQDuC1	0.947498148	Duodenum
SDQDuC2	SDQDuC1	0.897760295	Duodenum	SDQDuC2	SDQDuC1	0.424397301	Duodenum	SDQDuC2	SDQDuC1	0.227528591	Duodenum
SDQDuC3	SDQDuC1	0.815044133	Duodenum	SDQDuC3	SDQDuC1	0.080297912	Duodenum	SDQDuC3	SDQDuC1	0.120310945	Duodenum
SDQDuC4	SDQDuC1	0.911527635	Duodenum	SDQDuC4	SDQDuC1	0.554800848	Duodenum	SDQDuC4	SDQDuC1	0.367579724	Duodenum
SDQDuC5	SDQDuC1	0.913931793	Duodenum	SDQDuC5	SDQDuC1	0.452988453	Duodenum	SDQDuC5	SDQDuC1	0.444779832	Duodenum
SDQDuC7	SDQDuC1	0.831395789	Duodenum	SDQDuC7	SDQDuC1	0.189305067	Duodenum	SDQDuC7	SDQDuC1	0.145504525	Duodenum
WHYDuC1	SDQDuC1	0.919278379	Duodenum	WHYDuC1	SDQDuC1	0.720138403	Duodenum	WHYDuC1	SDQDuC1	0.654072272	Duodenum
WHYDuC2	SDQDuC1	0.916260977	Duodenum	WHYDuC2	SDQDuC1	0.58297215	Duodenum	WHYDuC2	SDQDuC1	0.448714001	Duodenum
WHYDuC6	SDQDuC1	0.918469786	Duodenum	WHYDuC6	SDQDuC1	0.635638454	Duodenum	WHYDuC6	SDQDuC1	0.523124569	Duodenum
WHYDuC7	SDQDuC1	0.921778778	Duodenum	WHYDuC7	SDQDuC1	0.580332416	Duodenum	WHYDuC7	SDQDuC1	0.472325938	Duodenum
WHYDuC8	SDQDuC1	0.931760322	Duodenum	WHYDuC8	SDQDuC1	0.661802477	Duodenum	WHYDuC8	SDQDuC1	0.398177181	Duodenum
MD70dduC1	SDQDuC2	0.989107767	Duodenum	MD70dduC1	SDQDuC2	0.96014255	Duodenum	MD70dduC1	SDQDuC2	0.995546728	Duodenum
MD70dduC2	SDQDuC2	0.990587141	Duodenum	MD70dduC2	SDQDuC2	0.955888749	Duodenum	MD70dduC2	SDQDuC2	0.986809626	Duodenum
MD70dduC3	SDQDuC2	0.990066844	Duodenum	MD70dduC3	SDQDuC2	0.932588877	Duodenum	MD70dduC3	SDQDuC2	0.962510907	Duodenum
MD70dduC4	SDQDuC2	0.992902283	Duodenum	MD70dduC4	SDQDuC2	0.95816396	Duodenum	MD70dduC4	SDQDuC2	0.986280024	Duodenum
MD70dduC5	SDQDuC2	0.9884581	Duodenum	MD70dduC5	SDQDuC2	0.958564718	Duodenum	MD70dduC5	SDQDuC2	0.996188691	Duodenum
MD70dduC7	SDQDuC2	0.991005894	Duodenum	MD70dduC7	SDQDuC2	0.959919966	Duodenum	MD70dduC7	SDQDuC2	0.996693557	Duodenum
PD70dduC1	SDQDuC2	0.851313962	Duodenum	PD70dduC1	SDQDuC2	0.776992351	Duodenum	PD70dduC1	SDQDuC2	0.824296303	Duodenum
PD70dduC2	SDQDuC2	0.83276285	Duodenum	PD70dduC2	SDQDuC2	0.869696731	Duodenum	PD70dduC2	SDQDuC2	0.946575852	Duodenum
PD70dduC3	SDQDuC2	0.844306753	Duodenum	PD70dduC3	SDQDuC2	0.835582812	Duodenum	PD70dduC3	SDQDuC2	0.915747553	Duodenum
PD70dduC4	SDQDuC2	0.838806679	Duodenum	PD70dduC4	SDQDuC2	0.851647796	Duodenum	PD70dduC4	SDQDuC2	0.934853459	Duodenum
PD70dduC5	SDQDuC2	0.8458733	Duodenum	PD70dduC5	SDQDuC2	0.781136883	Duodenum	PD70dduC5	SDQDuC2	0.839970401	Duodenum
PD70dduC6	SDQDuC2	0.83563659	Duodenum	PD70dduC6	SDQDuC2	0.879778664	Duodenum	PD70dduC6	SDQDuC2	0.945782241	Duodenum
SDQDuC1	SDQDuC2	0.897760295	Duodenum	SDQDuC1	SDQDuC2	0.424397301	Duodenum	SDQDuC1	SDQDuC2	0.227528591	Duodenum
SDQDuC3	SDQDuC2	0.891629439	Duodenum	SDQDuC3	SDQDuC2	0.448372116	Duodenum	SDQDuC3	SDQDuC2	0.231520505	Duodenum
SDQDuC4	SDQDuC2	0.78301192	Duodenum	SDQDuC4	SDQDuC2	0.421179176	Duodenum	SDQDuC4	SDQDuC2	0.363012156	Duodenum
SDQDuC5	SDQDuC2	0.763098956	Duodenum	SDQDuC5	SDQDuC2	0.402135605	Duodenum	SDQDuC5	SDQDuC2	0.435660212	Duodenum
SDQDuC7	SDQDuC2	0.878294209	Duodenum	SDQDuC7	SDQDuC2	0.39465865	Duodenum	SDQDuC7	SDQDuC2	0.222661095	Duodenum
WHYDuC1	SDQDuC2	0.760592724	Duodenum	WHYDuC1	SDQDuC2	0.6259927	Duodenum	WHYDuC1	SDQDuC2	0.646779783	Duodenum
WHYDuC2	SDQDuC2	0.762113238	Duodenum	WHYDuC2	SDQDuC2	0.538683271	Duodenum	WHYDuC2	SDQDuC2	0.462397955	Duodenum
WHYDuC6	SDQDuC2	0.773391032	Duodenum	WHYDuC6	SDQDuC2	0.592253033	Duodenum	WHYDuC6	SDQDuC2	0.528154285	Duodenum
WHYDuC7	SDQDuC2	0.781103297	Duodenum	WHYDuC7	SDQDuC2	0.540177753	Duodenum	WHYDuC7	SDQDuC2	0.468893064	Duodenum
WHYDuC8	SDQDuC2	0.809305189	Duodenum	WHYDuC8	SDQDuC2	0.606085554	Duodenum	WHYDuC8	SDQDuC2	0.415596839	Duodenum
MD70dduC1	SDQDuC3	0.993024874	Duodenum	MD70dduC1	SDQDuC3	0.97892595	Duodenum	MD70dduC1	SDQDuC3	0.995648822	Duodenum
MD70dduC2	SDQDuC3	0.994374988	Duodenum	MD70dduC2	SDQDuC3	0.972619266	Duodenum	MD70dduC2	SDQDuC3	0.987288197	Duodenum
MD70dduC3	SDQDuC3	0.993820247	Duodenum	MD70dduC3	SDQDuC3	0.952950946	Duodenum	MD70dduC3	SDQDuC3	0.964885856	Duodenum
MD70dduC4	SDQDuC3	0.994909416	Duodenum	MD70dduC4	SDQDuC3	0.973200312	Duodenum	MD70dduC4	SDQDuC3	0.987095675	Duodenum
MD70dduC5	SDQDuC3	0.992962862	Duodenum	MD70dduC5	SDQDuC3	0.977412218	Duodenum	MD70dduC5	SDQDuC3	0.996515121	Duodenum
MD70dduC7	SDQDuC3	0.994261092	Duodenum	MD70dduC7	SDQDuC3	0.979533184	Duodenum	MD70dduC7	SDQDuC3	0.996797816	Duodenum
PD70dduC1	SDQDuC3	0.935632964	Duodenum	PD70dduC1	SDQDuC3	0.79590142	Duodenum	PD70dduC1	SDQDuC3	0.828347253	Duodenum
PD70dduC2	SDQDuC3	0.931791292	Duodenum	PD70dduC2	SDQDuC3	0.933985131	Duodenum	PD70dduC2	SDQDuC3	0.954154296	Duodenum
PD70dduC3	SDQDuC3	0.933415165	Duodenum	PD70dduC3	SDQDuC3	0.885739591	Duodenum	PD70dduC3	SDQDuC3	0.920024062	Duodenum
PD70dduC4	SDQDuC3	0.932565932	Duodenum	PD70dduC4	SDQDuC3	0.915304015	Duodenum	PD70dduC4	SDQDuC3	0.943316275	Duodenum
PD70dduC5	SDQDuC3	0.933409961	Duodenum	PD70dduC5	SDQDuC3	0.81851894	Duodenum	PD70dduC5	SDQDuC3	0.841349769	Duodenum
PD70dduC6	SDQDuC3	0.933305823	Duodenum	PD70dduC6	SDQDuC3	0.938801595	Duodenum	PD70dduC6	SDQDuC3	0.948753234	Duodenum
SDQDuC1	SDQDuC3	0.815044133	Duodenum	SDQDuC1	SDQDuC3	0.080297912	Duodenum	SDQDuC1	SDQDuC3	0.120310945	Duodenum
SDQDuC2	SDQDuC3	0.891629439	Duodenum	SDQDuC2	SDQDuC3	0.448372116	Duodenum	SDQDuC2	SDQDuC3	0.231520505	Duodenum
SDQDuC4	SDQDuC3	0.8987934	Duodenum	SDQDuC4	SDQDuC3	0.579144118	Duodenum	SDQDuC4	SDQDuC3	0.36940698	Duodenum
SDQDuC5	SDQDuC3	0.906754865	Duodenum	SDQDuC5	SDQDuC3	0.491017693	Duodenum	SDQDuC5	SDQDuC3	0.45000406	Duodenum
SDQDuC7	SDQDuC3	0.838311951	Duodenum	SDQDuC7	SDQDuC3	0.205334804	Duodenum	SDQDuC7	SDQDuC3	0.146347169	Duodenum
WHYDuC1	SDQDuC3	0.912850312	Duodenum	WHYDuC1	SDQDuC3	0.723406865	Duodenum	WHYDuC1	SDQDuC3	0.656928637	Duodenum
WHYDuC2	SDQDuC3	0.910047197	Duodenum	WHYDuC2	SDQDuC3	0.584501359	Duodenum	WHYDuC2	SDQDuC3	0.447756058	Duodenum
