sample1	sample2	Gene Abundance	Group	sample1	sample2	Genus Abundance	Group	sample1	sample2	Kos Abundance	Group
PD42d_CeC8	PD42d_CeC1	0.47107228	D42	PD42d_CeC8	PD42d_CeC1	0.123704768	D42	PD42d_CeC8	PD42d_CeC1	0.050312613	D42
PD42d_CeC7	PD42d_CeC1	0.465516022	D42	PD42d_CeC7	PD42d_CeC1	0.128794955	D42	PD42d_CeC7	PD42d_CeC1	0.056026077	D42
PD42d_CeC1	PD42d_CeC2	0.44901634	D42	PD42d_CeC1	PD42d_CeC2	0.140842222	D42	PD42d_CeC1	PD42d_CeC2	0.054281024	D42
PD42d_CeC3	PD42d_CeC2	0.458572472	D42	PD42d_CeC3	PD42d_CeC2	0.222532608	D42	PD42d_CeC3	PD42d_CeC2	0.094600854	D42
PD42d_CeC4	PD42d_CeC2	0.248104724	D42	PD42d_CeC4	PD42d_CeC2	0.051054291	D42	PD42d_CeC4	PD42d_CeC2	0.022586676	D42
PD42d_CeC5	PD42d_CeC2	0.429125716	D42	PD42d_CeC5	PD42d_CeC2	0.163344294	D42	PD42d_CeC5	PD42d_CeC2	0.061169103	D42
PD42d_CeC6	PD42d_CeC2	0.245265049	D42	PD42d_CeC6	PD42d_CeC2	0.04605637	D42	PD42d_CeC6	PD42d_CeC2	0.022691457	D42
PD42d_CeC8	PD42d_CeC2	0.378528062	D42	PD42d_CeC8	PD42d_CeC2	0.130160082	D42	PD42d_CeC8	PD42d_CeC2	0.045082676	D42
PD42d_CeC7	PD42d_CeC2	0.372016227	D42	PD42d_CeC7	PD42d_CeC2	0.110301944	D42	PD42d_CeC7	PD42d_CeC2	0.040268969	D42
PD42d_CeC1	PD42d_CeC3	0.513912967	D42	PD42d_CeC1	PD42d_CeC3	0.185510063	D42	PD42d_CeC1	PD42d_CeC3	0.08216829	D42
PD42d_CeC2	PD42d_CeC3	0.458572472	D42	PD42d_CeC2	PD42d_CeC3	0.222532608	D42	PD42d_CeC2	PD42d_CeC3	0.094600854	D42
PD42d_CeC4	PD42d_CeC3	0.451611511	D42	PD42d_CeC4	PD42d_CeC3	0.214937303	D42	PD42d_CeC4	PD42d_CeC3	0.091522918	D42
PD42d_CeC5	PD42d_CeC3	0.389995964	D42	PD42d_CeC5	PD42d_CeC3	0.118833467	D42	PD42d_CeC5	PD42d_CeC3	0.055746792	D42
PD42d_CeC6	PD42d_CeC3	0.457769075	D42	PD42d_CeC6	PD42d_CeC3	0.202651623	D42	PD42d_CeC6	PD42d_CeC3	0.088741112	D42
PD42d_CeC8	PD42d_CeC3	0.405493738	D42	PD42d_CeC8	PD42d_CeC3	0.167147483	D42	PD42d_CeC8	PD42d_CeC3	0.07252924	D42
PD42d_CeC7	PD42d_CeC3	0.474768735	D42	PD42d_CeC7	PD42d_CeC3	0.214952057	D42	PD42d_CeC7	PD42d_CeC3	0.092645258	D42
PD42d_CeC1	PD42d_CeC4	0.445407846	D42	PD42d_CeC1	PD42d_CeC4	0.12790497	D42	PD42d_CeC1	PD42d_CeC4	0.052230205	D42
PD42d_CeC2	PD42d_CeC4	0.248104724	D42	PD42d_CeC2	PD42d_CeC4	0.051054291	D42	PD42d_CeC2	PD42d_CeC4	0.022586676	D42
PD42d_CeC3	PD42d_CeC4	0.451611511	D42	PD42d_CeC3	PD42d_CeC4	0.214937303	D42	PD42d_CeC3	PD42d_CeC4	0.091522918	D42
PD42d_CeC5	PD42d_CeC4	0.414385848	D42	PD42d_CeC5	PD42d_CeC4	0.152569111	D42	PD42d_CeC5	PD42d_CeC4	0.057622689	D42
PD42d_CeC6	PD42d_CeC4	0.267832967	D42	PD42d_CeC6	PD42d_CeC4	0.045430971	D42	PD42d_CeC6	PD42d_CeC4	0.0239304	D42
PD42d_CeC8	PD42d_CeC4	0.286134493	D42	PD42d_CeC8	PD42d_CeC4	0.080575743	D42	PD42d_CeC8	PD42d_CeC4	0.033091378	D42
PD42d_CeC7	PD42d_CeC4	0.27009069	D42	PD42d_CeC7	PD42d_CeC4	0.059656278	D42	PD42d_CeC7	PD42d_CeC4	0.025874078	D42
PD42d_CeC1	PD42d_CeC5	0.276304668	D42	PD42d_CeC1	PD42d_CeC5	0.067784069	D42	PD42d_CeC1	PD42d_CeC5	0.032832265	D42
PD42d_CeC2	PD42d_CeC5	0.429125716	D42	PD42d_CeC2	PD42d_CeC5	0.163344294	D42	PD42d_CeC2	PD42d_CeC5	0.061169103	D42
PD42d_CeC3	PD42d_CeC5	0.389995964	D42	PD42d_CeC3	PD42d_CeC5	0.118833467	D42	PD42d_CeC3	PD42d_CeC5	0.055746792	D42
PD42d_CeC4	PD42d_CeC5	0.414385848	D42	PD42d_CeC4	PD42d_CeC5	0.152569111	D42	PD42d_CeC4	PD42d_CeC5	0.057622689	D42
PD42d_CeC6	PD42d_CeC5	0.335607887	D42	PD42d_CeC6	PD42d_CeC5	0.120729998	D42	PD42d_CeC6	PD42d_CeC5	0.048069907	D42
PD42d_CeC8	PD42d_CeC5	0.387488664	D42	PD42d_CeC8	PD42d_CeC5	0.110640362	D42	PD42d_CeC8	PD42d_CeC5	0.04476356	D42
PD42d_CeC7	PD42d_CeC5	0.441118942	D42	PD42d_CeC7	PD42d_CeC5	0.154066415	D42	PD42d_CeC7	PD42d_CeC5	0.059700855	D42
PD42d_CeC1	PD42d_CeC6	0.338967047	D42	PD42d_CeC1	PD42d_CeC6	0.095402354	D42	PD42d_CeC1	PD42d_CeC6	0.038975185	D42
PD42d_CeC2	PD42d_CeC6	0.245265049	D42	PD42d_CeC2	PD42d_CeC6	0.04605637	D42	PD42d_CeC2	PD42d_CeC6	0.022691457	D42
PD42d_CeC3	PD42d_CeC6	0.457769075	D42	PD42d_CeC3	PD42d_CeC6	0.202651623	D42	PD42d_CeC3	PD42d_CeC6	0.088741112	D42
PD42d_CeC4	PD42d_CeC6	0.267832967	D42	PD42d_CeC4	PD42d_CeC6	0.045430971	D42	PD42d_CeC4	PD42d_CeC6	0.0239304	D42
PD42d_CeC5	PD42d_CeC6	0.335607887	D42	PD42d_CeC5	PD42d_CeC6	0.120729998	D42	PD42d_CeC5	PD42d_CeC6	0.048069907	D42
PD42d_CeC8	PD42d_CeC6	0.373247244	D42	PD42d_CeC8	PD42d_CeC6	0.114139586	D42	PD42d_CeC8	PD42d_CeC6	0.040218954	D42
PD42d_CeC7	PD42d_CeC6	0.368051552	D42	PD42d_CeC7	PD42d_CeC6	0.096111499	D42	PD42d_CeC7	PD42d_CeC6	0.038687149	D42
PD42d_CeC1	PD42d_CeC8	0.47107228	D42	PD42d_CeC1	PD42d_CeC8	0.123704768	D42	PD42d_CeC1	PD42d_CeC8	0.050312613	D42
PD42d_CeC2	PD42d_CeC8	0.378528062	D42	PD42d_CeC2	PD42d_CeC8	0.130160082	D42	PD42d_CeC2	PD42d_CeC8	0.045082676	D42
PD42d_CeC3	PD42d_CeC8	0.405493738	D42	PD42d_CeC3	PD42d_CeC8	0.167147483	D42	PD42d_CeC3	PD42d_CeC8	0.07252924	D42
PD42d_CeC4	PD42d_CeC8	0.286134493	D42	PD42d_CeC4	PD42d_CeC8	0.080575743	D42	PD42d_CeC4	PD42d_CeC8	0.033091378	D42
PD42d_CeC5	PD42d_CeC8	0.387488664	D42	PD42d_CeC5	PD42d_CeC8	0.110640362	D42	PD42d_CeC5	PD42d_CeC8	0.04476356	D42
PD42d_CeC6	PD42d_CeC8	0.373247244	D42	PD42d_CeC6	PD42d_CeC8	0.114139586	D42	PD42d_CeC6	PD42d_CeC8	0.040218954	D42
PD42d_CeC7	PD42d_CeC8	0.237672507	D42	PD42d_CeC7	PD42d_CeC8	0.048304815	D42	PD42d_CeC7	PD42d_CeC8	0.02560327	D42
PD42d_CeC1	PD42d_CeC7	0.465516022	D42	PD42d_CeC1	PD42d_CeC7	0.128794955	D42	PD42d_CeC1	PD42d_CeC7	0.056026077	D42
PD42d_CeC2	PD42d_CeC7	0.372016227	D42	PD42d_CeC2	PD42d_CeC7	0.110301944	D42	PD42d_CeC2	PD42d_CeC7	0.040268969	D42
PD42d_CeC3	PD42d_CeC7	0.474768735	D42	PD42d_CeC3	PD42d_CeC7	0.214952057	D42	PD42d_CeC3	PD42d_CeC7	0.092645258	D42
PD42d_CeC4	PD42d_CeC7	0.27009069	D42	PD42d_CeC4	PD42d_CeC7	0.059656278	D42	PD42d_CeC4	PD42d_CeC7	0.025874078	D42
PD42d_CeC5	PD42d_CeC7	0.441118942	D42	PD42d_CeC5	PD42d_CeC7	0.154066415	D42	PD42d_CeC5	PD42d_CeC7	0.059700855	D42
PD42d_CeC6	PD42d_CeC7	0.368051552	D42	PD42d_CeC6	PD42d_CeC7	0.096111499	D42	PD42d_CeC6	PD42d_CeC7	0.038687149	D42
PD42d_CeC8	PD42d_CeC7	0.237672507	D42	PD42d_CeC8	PD42d_CeC7	0.048304815	D42	PD42d_CeC8	PD42d_CeC7	0.02560327	D42
PD70d_CeC2	PD70d_CeC1	0.449441991	D70	PD70d_CeC2	PD70d_CeC1	0.114995552	D70	PD70d_CeC2	PD70d_CeC1	0.037277944	D70
PD70d_CeC3	PD70d_CeC1	0.463018707	D70	PD70d_CeC3	PD70d_CeC1	0.119538675	D70	PD70d_CeC3	PD70d_CeC1	0.039016132	D70
PD70d_CeC6	PD70d_CeC1	0.44549308	D70	PD70d_CeC6	PD70d_CeC1	0.115347708	D70	PD70d_CeC6	PD70d_CeC1	0.03687696	D70
PD70d_CeC7	PD70d_CeC1	0.465536315	D70	PD70d_CeC7	PD70d_CeC1	0.120037897	D70	PD70d_CeC7	PD70d_CeC1	0.03906449	D70
PD70d_CeC8	PD70d_CeC1	0.411037994	D70	PD70d_CeC8	PD70d_CeC1	0.09151451	D70	PD70d_CeC8	PD70d_CeC1	0.029176812	D70
PD70d_CeC4	PD70d_CeC1	0.412783197	D70	PD70d_CeC4	PD70d_CeC1	0.090183818	D70	PD70d_CeC4	PD70d_CeC1	0.030097076	D70
PD70d_CeC5	PD70d_CeC1	0.247615822	D70	PD70d_CeC5	PD70d_CeC1	0.002986774	D70	PD70d_CeC5	PD70d_CeC1	0.013253248	D70
PD70d_CeC1	PD70d_CeC2	0.449441991	D70	PD70d_CeC1	PD70d_CeC2	0.114995552	D70	PD70d_CeC1	PD70d_CeC2	0.037277944	D70
PD70d_CeC3	PD70d_CeC2	0.386571693	D70	PD70d_CeC3	PD70d_CeC2	0.085670883	D70	PD70d_CeC3	PD70d_CeC2	0.02868142	D70
PD70d_CeC6	PD70d_CeC2	0.229351554	D70	PD70d_CeC6	PD70d_CeC2	0.004869412	D70	PD70d_CeC6	PD70d_CeC2	0.012058392	D70
PD70d_CeC7	PD70d_CeC2	0.388967772	D70	PD70d_CeC7	PD70d_CeC2	0.085836043	D70	PD70d_CeC7	PD70d_CeC2	0.028686373	D70
PD70d_CeC8	PD70d_CeC2	0.428913414	D70	PD70d_CeC8	PD70d_CeC2	0.104419436	D70	PD70d_CeC8	PD70d_CeC2	0.036512886	D70
PD70d_CeC4	PD70d_CeC2	0.431024998	D70	PD70d_CeC4	PD70d_CeC2	0.102264335	D70	PD70d_CeC4	PD70d_CeC2	0.036162144	D70
PD70d_CeC5	PD70d_CeC2	0.446112811	D70	PD70d_CeC5	PD70d_CeC2	0.114650714	D70	PD70d_CeC5	PD70d_CeC2	0.037060032	D70
PD70d_CeC1	PD70d_CeC3	0.463018707	D70	PD70d_CeC1	PD70d_CeC3	0.119538675	D70	PD70d_CeC1	PD70d_CeC3	0.039016132	D70
PD70d_CeC2	PD70d_CeC3	0.386571693	D70	PD70d_CeC2	PD70d_CeC3	0.085670883	D70	PD70d_CeC2	PD70d_CeC3	0.02868142	D70
PD70d_CeC6	PD70d_CeC3	0.379218215	D70	PD70d_CeC6	PD70d_CeC3	0.084702763	D70	PD70d_CeC6	PD70d_CeC3	0.027272388	D70
PD70d_CeC7	PD70d_CeC3	0.22393179	D70	PD70d_CeC7	PD70d_CeC3	0.003298058	D70	PD70d_CeC7	PD70d_CeC3	0.011131216	D70
PD70d_CeC8	PD70d_CeC3	0.410061969	D70	PD70d_CeC8	PD70d_CeC3	0.110196975	D70	PD70d_CeC8	PD70d_CeC3	0.031332293	D70
PD70d_CeC4	PD70d_CeC3	0.413796129	D70	PD70d_CeC4	PD70d_CeC3	0.111117785	D70	PD70d_CeC4	PD70d_CeC3	0.031081812	D70
PD70d_CeC5	PD70d_CeC3	0.459884997	D70	PD70d_CeC5	PD70d_CeC3	0.119195611	D70	PD70d_CeC5	PD70d_CeC3	0.038209728	D70
PD70d_CeC1	PD70d_CeC6	0.44549308	D70	PD70d_CeC1	PD70d_CeC6	0.115347708	D70	PD70d_CeC1	PD70d_CeC6	0.03687696	D70
PD70d_CeC2	PD70d_CeC6	0.229351554	D70	PD70d_CeC2	PD70d_CeC6	0.004869412	D70	PD70d_CeC2	PD70d_CeC6	0.012058392	D70
PD70d_CeC3	PD70d_CeC6	0.379218215	D70	PD70d_CeC3	PD70d_CeC6	0.084702763	D70	PD70d_CeC3	PD70d_CeC6	0.027272388	D70
PD70d_CeC7	PD70d_CeC6	0.382951027	D70	PD70d_CeC7	PD70d_CeC6	0.084850786	D70	PD70d_CeC7	PD70d_CeC6	0.027402788	D70
PD70d_CeC8	PD70d_CeC6	0.423917685	D70	PD70d_CeC8	PD70d_CeC6	0.102669551	D70	PD70d_CeC8	PD70d_CeC6	0.035549782	D70
PD70d_CeC4	PD70d_CeC6	0.426267215	D70	PD70d_CeC4	PD70d_CeC6	0.100728479	D70	PD70d_CeC4	PD70d_CeC6	0.035319526	D70
PD70d_CeC5	PD70d_CeC6	0.442094921	D70	PD70d_CeC5	PD70d_CeC6	0.114969345	D70	PD70d_CeC5	PD70d_CeC6	0.036657766	D70
PD70d_CeC1	PD70d_CeC7	0.465536315	D70	PD70d_CeC1	PD70d_CeC7	0.120037897	D70	PD70d_CeC1	PD70d_CeC7	0.03906449	D70
PD70d_CeC2	PD70d_CeC7	0.388967772	D70	PD70d_CeC2	PD70d_CeC7	0.085836043	D70	PD70d_CeC2	PD70d_CeC7	0.028686373	D70
PD70d_CeC3	PD70d_CeC7	0.22393179	D70	PD70d_CeC3	PD70d_CeC7	0.003298058	D70	PD70d_CeC3	PD70d_CeC7	0.011131216	D70
PD70d_CeC6	PD70d_CeC7	0.382951027	D70	PD70d_CeC6	PD70d_CeC7	0.084850786	D70	PD70d_CeC6	PD70d_CeC7	0.027402788	D70
PD70d_CeC8	PD70d_CeC7	0.412472278	D70	PD70d_CeC8	PD70d_CeC7	0.110267079	D70	PD70d_CeC8	PD70d_CeC7	0.031310624	D70
PD70d_CeC4	PD70d_CeC7	0.416255957	D70	PD70d_CeC4	PD70d_CeC7	0.111211762	D70	PD70d_CeC4	PD70d_CeC7	0.031464356	D70
PD70d_CeC5	PD70d_CeC7	0.462364966	D70	PD70d_CeC5	PD70d_CeC7	0.119713605	D70	PD70d_CeC5	PD70d_CeC7	0.038512307	D70
PD70d_CeC1	PD70d_CeC8	0.411037994	D70	PD70d_CeC1	PD70d_CeC8	0.09151451	D70	PD70d_CeC1	PD70d_CeC8	0.029176812	D70
PD70d_CeC2	PD70d_CeC8	0.428913414	D70	PD70d_CeC2	PD70d_CeC8	0.104419436	D70	PD70d_CeC2	PD70d_CeC8	0.036512886	D70
PD70d_CeC3	PD70d_CeC8	0.410061969	D70	PD70d_CeC3	PD70d_CeC8	0.110196975	D70	PD70d_CeC3	PD70d_CeC8	0.031332293	D70
PD70d_CeC6	PD70d_CeC8	0.423917685	D70	PD70d_CeC6	PD70d_CeC8	0.102669551	D70	PD70d_CeC6	PD70d_CeC8	0.035549782	D70
PD70d_CeC7	PD70d_CeC8	0.412472278	D70	PD70d_CeC7	PD70d_CeC8	0.110267079	D70	PD70d_CeC7	PD70d_CeC8	0.031310624	D70
PD70d_CeC4	PD70d_CeC8	0.266244113	D70	PD70d_CeC4	PD70d_CeC8	0.007740933	D70	PD70d_CeC4	PD70d_CeC8	0.014606085	D70
PD70d_CeC5	PD70d_CeC8	0.408537055	D70	PD70d_CeC5	PD70d_CeC8	0.091675838	D70	PD70d_CeC5	PD70d_CeC8	0.029295517	D70
PD70d_CeC1	PD70d_CeC4	0.412783197	D70	PD70d_CeC1	PD70d_CeC4	0.090183818	D70	PD70d_CeC1	PD70d_CeC4	0.030097076	D70
PD70d_CeC2	PD70d_CeC4	0.431024998	D70	PD70d_CeC2	PD70d_CeC4	0.102264335	D70	PD70d_CeC2	PD70d_CeC4	0.036162144	D70
PD70d_CeC3	PD70d_CeC4	0.413796129	D70	PD70d_CeC3	PD70d_CeC4	0.111117785	D70	PD70d_CeC3	PD70d_CeC4	0.031081812	D70
PD70d_CeC6	PD70d_CeC4	0.426267215	D70	PD70d_CeC6	PD70d_CeC4	0.100728479	D70	PD70d_CeC6	PD70d_CeC4	0.035319526	D70
PD70d_CeC7	PD70d_CeC4	0.416255957	D70	PD70d_CeC7	PD70d_CeC4	0.111211762	D70	PD70d_CeC7	PD70d_CeC4	0.031464356	D70
PD70d_CeC8	PD70d_CeC4	0.266244113	D70	PD70d_CeC8	PD70d_CeC4	0.007740933	D70	PD70d_CeC8	PD70d_CeC4	0.014606085	D70
PD70d_CeC5	PD70d_CeC4	0.410140786	D70	PD70d_CeC5	PD70d_CeC4	0.090339172	D70	PD70d_CeC5	PD70d_CeC4	0.029649533	D70
PD70d_CeC1	PD70d_CeC5	0.247615822	D70	PD70d_CeC1	PD70d_CeC5	0.002986774	D70	PD70d_CeC1	PD70d_CeC5	0.013253248	D70
PD70d_CeC2	PD70d_CeC5	0.446112811	D70	PD70d_CeC2	PD70d_CeC5	0.114650714	D70	PD70d_CeC2	PD70d_CeC5	0.037060032	D70
PD70d_CeC3	PD70d_CeC5	0.459884997	D70	PD70d_CeC3	PD70d_CeC5	0.119195611	D70	PD70d_CeC3	PD70d_CeC5	0.038209728	D70
PD70d_CeC6	PD70d_CeC5	0.442094921	D70	PD70d_CeC6	PD70d_CeC5	0.114969345	D70	PD70d_CeC6	PD70d_CeC5	0.036657766	D70
PD70d_CeC7	PD70d_CeC5	0.462364966	D70	PD70d_CeC7	PD70d_CeC5	0.119713605	D70	PD70d_CeC7	PD70d_CeC5	0.038512307	D70
PD70d_CeC8	PD70d_CeC5	0.408537055	D70	PD70d_CeC8	PD70d_CeC5	0.091675838	D70	PD70d_CeC8	PD70d_CeC5	0.029295517	D70
PD70d_CeC4	PD70d_CeC5	0.410140786	D70	PD70d_CeC4	PD70d_CeC5	0.090339172	D70	PD70d_CeC4	PD70d_CeC5	0.029649533	D70
